country_name,matched_fishing,matched_unknown_likelyfish,matched_nonfishing,matched_unknown_likelynonfish,unmatched_fishing,unmatched_nonfishing
Ireland,89.656004641714588,1.6049443973571855,43.022379353882116,1.5801350463178974,52.222348811054289,5.3247118092416512
Guinea,11.977237344003363,1.7821616862004819,59.10815469456432,2.3024790157527195,30.909243394810709,12.956692258333106
Latvia,6.4909440145229054,0.19030678569855497,25.876453219310445,0.72974992027565511,3.4224156591951331,1.645643534271338
Guyana,0.25381779771135848,0.13788221266341796,12.760906038192362,0.66623103992979671,25.831554488822331,25.347760045840818
Puerto Rico,0.13095501902037363,0.092983025405613817,20.758943501552114,0.95744886572484644,4.9040919683288138,4.2640231231474086
Somalia,3.6040733027089598,1.8688327192564471,18.155739094572407,1.2029288421229112,21.431387565325508,14.206380336016192
British Virgin Islands,0.063746408374989641,0.031508424291555572,6.7705142332942208,0.33287465479804706,1.4868355504455171,0.90282459861303344
Tanzania,0.73168916345413249,0.21320696500668146,16.008316795853808,0.85813555427366628,4.5670828435324822,4.0334849948274263
French Southern and Antarctic Lands,0.21197347133477495,0.0096061856920457416,9.21860622935697,0.25979809354758049,0.80636308903431952,0.58039762904548264
Canada,77.10156116756454,3.6961743512028393,157.03329427060842,4.7690113570482868,147.20645009770391,35.7991625693618
Iraq,0.012177005899794081,0.46196614169132827,22.015146979919638,2.6762038966950845,25.033653970304879,10.290157400259261
Aruba,0.05930067569842213,0.27580463783933373,10.939675837794319,0.50188238735271684,0.99505390667940119,0.90740209169027608
Senegal,24.899721094294573,4.0580793312908368,45.025668778791747,1.9795373426117326,64.647123527128414,6.813739360554254
Mayotte,0.10380562959422582,0.022793418088311427,2.407775016794047,0.080213576232817538,0.74781131080176122,0.54044828163758585
