"","Alpha.3.code","exposure_scaled","sensitivity_scaled","adaptive_capacity_scaled","adaptive_capacity_inverse_scaled","index_mean_scaled","crit_1_1","crit_1_1_A","crit_1_1_B","crit_1_2","crit_2_1","crit_2_1_A","crit_2_1_B","crit_2_1_C","crit_2_1_D","crit_2_2","crit_2_2_A","crit_2_2_B","crit_2_2_C","crit_3_1","crit_3_2","crit_3_2_A","crit_3_2_B","crit_3_2_C","crit_3_2_D","crit_3_2_E","crit_3_2_F","crit_3_1_inverse","crit_3_2_inverse","crit_3_2_A_inverse","crit_3_2_B_inverse","crit_3_2_C_inverse","crit_3_2_D_inverse","crit_3_2_E_inverse","crit_3_2_F_inverse","cfa_vulnerability_score","cfa_mean_vulnerability","SIFI_Index","Continent","country","has_PAA"
"100","SAU",0.597656463920989,0.60666934968393,0.501177104672533,0.292954027231982,0.618126965947113,0.597398350703417,0.534143138879702,0.664413250506157,0.565039925661804,0.308943089440079,0.00796407494621625,0.00817812374496858,0.713633367715115,0.491672388700444,0.588687433091905,0.431211885796229,0.449346244373134,0.521572552396065,0.828509719222462,0.474325995400159,0.538261215222871,0.592389769195257,0.502737349280563,0.505138832149928,0.565657309024765,0.141771497527571,0.171490280777538,0.525674004599841,0.461738784777129,0.407610230804743,0.497262650719437,0.494861167850072,0.434342690975235,0.858228502472429,-0.045083805505117,-0.045083805505117,0.177682867115672,"Asia","Saudi Arabia","No PAA"
"101","SDN",0.397668582009788,0.675833022817909,0.101705069296215,0.893480644519144,0.823295820480038,0.235491740837258,0,0.478122827767262,0.646352956302077,0.32217088814793,0.00203806453290873,0.0133357782905875,0.749824530504731,0.506315665843375,0.677794496179578,0.588440540996192,0.477300262610494,0.509749054654453,0.226781857451404,0.172159492017429,0.0929970355251008,0.177221263594924,0.236077353712223,0.156950990942447,0.277959753253266,0.0917505550766128,0.773218142548596,0.827840507982571,0.907002964474899,0.822778736405076,0.763922646287777,0.843049009057553,0.722040246746734,0.908249444923387,0.0690574322790245,0.0690574322790245,0.853768657647417,"Africa","Sudan","No PAA"
"102","SEN",0.761975884617226,0.809861040912856,0.454877359913969,0.631961502560942,0.917695554407212,0.599402718971094,0.587433618083427,0.615112790082171,0.793584398398174,0.384083444860523,0.0142234402433892,0.0325313830494729,0.877289869436502,0.581803065718084,0.814190359002558,0.548369019553961,0.412725501716073,0.879755607299108,0.222030237580993,0.516033355702059,0.442461548430349,0.466064501078109,0.589646165349479,0.491563776557954,0.485881551259652,0.62058259153681,0.777969762419007,0.483966644297941,0.557538451569651,0.533935498921891,0.410353834650521,0.508436223442046,0.514118448740348,0.37941740846319,0.0717827917030159,0.0717827917030159,0.869911611906744,"Africa","Senegal","Has PAA"
"103","SLB",0.443353388863685,0.826830703324436,0.435482409060061,0.584859556577647,0.776695213171481,0.48748398198583,0.497284034507374,0.482470050721741,0.45845891624886,0.381710225405246,0.00162892605736265,0.0183659119582945,1,0.476870488254189,0.841671962366852,0.599592767365792,0.596919004094526,0.697804243436409,0.320518358531318,0.486838218161057,0.447384944355348,0.29805658462303,0.668373368354913,0.330382675389682,0.481362498263929,0.69546923797944,0.679481641468682,0.513161781838943,0.552615055644652,0.70194341537697,0.331626631645087,0.669617324610318,0.518637501736071,0.30453076202056,0.0529314639246284,0.0529314639246284,0.758250698716656,"Oceania","Solomon Islands","No PAA"
"104","SLE",0.661541114019887,0.785933016426477,0.324519231203143,0.772726321369016,0.924035433668486,0.474225716932922,0.415415818480891,0.537945548702865,0.777846103512748,0.352657845302128,0.0124267060175003,0.00971418535789138,0.806396855335849,0.558366811584142,0.810211952846708,0.606227896799219,0.412212723738885,0.814669457042238,0.147300215982721,0.399115065924465,0.325958955916676,0.27910567301084,0.60153294959341,0.316131396373243,0.35783533083187,0.514126089820749,0.852699784017279,0.600884934075535,0.674041044083324,0.72089432698916,0.39846705040659,0.683868603626757,0.64216466916813,0.485873910179251,0.0854932214591626,0.0854932214591626,0.951121759265968,"Africa","Sierra Leone","Has PAA"
"105","SLV",0.499806850689863,0.546096044032168,0.425715877767429,0.489053106732856,0.635572275124903,0.404620141659638,0.225235662693679,0.589564564307562,0.620529950341586,0.27709556025581,0.00155314094030769,0.0046156101050772,0.740861993737871,0.353877042710319,0.530910444353837,0.373701675188679,0.168311852978765,0.74771112512557,0.508423326133909,0.448518239215071,0.301301627532857,0.427754015641921,0.539821742047042,0.506701868140827,0.345241979237388,0.570288202690393,0.491576673866091,0.551481760784929,0.698698372467143,0.572245984358079,0.460178257952958,0.493298131859173,0.654758020762612,0.429711797309607,0.0168116523888108,0.0168116523888108,0.544304435209045,"Americas","El Salvador","No PAA"
"106","STP",0.194129730600428,0.705536343929747,0.44274410932629,0.551368240781899,0.596455016009322,0.184648034655123,0.216222825947752,0.160687392455366,0.411620885178679,0.206619323899512,0.000116120790685497,0.0000907173840334821,0.62264500272647,0.211309434045672,0.837295219330527,0.466652343945938,0.695198996502173,0.723949652869882,0.37451403887689,0.483786663275384,0.494442064391037,0.386683174947975,0.715553831008061,0.329332718318399,0.376805405640857,0.599902785345977,0.62548596112311,0.516213336724616,0.505557935608963,0.613316825052025,0.284446168991939,0.670667281681601,0.623194594359143,0.400097214654023,0.0422741452594953,0.0422741452594953,0.695124856956543,"Africa","São Tomé & Príncipe","Has PAA"
"107","SUR",0.380853443712546,0.647726273356779,0.482975284412026,0.391005737837732,0.581550655935151,0.339325413553089,0.241774044762678,0.443046479623805,0.51892675490445,0.251647698576352,0.000430220351800859,0.00199029420842141,0.805798357889346,0.196370940280873,0.706730820981057,0.499645767408963,0.387656117426857,0.74448404291099,0.633261339092873,0.48959020747255,0.395911442075606,0.383283517233821,0.62322922305313,0.376432013856735,0.518746854261932,0.639938194354078,0.366738660907127,0.51040979252745,0.604088557924394,0.616716482766179,0.37677077694687,0.623567986143265,0.481253145738068,0.360061805645922,-0.00762027065072109,-0.00762027065072109,0.399588324510904,"Americas","Suriname","Has PAA"
"108","SVN",0.476321137998896,0.291639637505683,0.78911169348739,0.118479253986837,0.305601381898641,0.175601604263862,0.257853333915855,0.101048503625911,0.816596790256235,0.11896436879245,0.000227718434305472,0.000204356242324535,0.501962710016122,0,0.312546866020472,0.33009473819986,0.160775131925327,0.374025048799945,0.915766738660907,0.745898562552143,0.665493462329736,0.763790720682401,0.791914203874566,0.667913163348655,0.77473288450526,0.811546940572237,0.084233261339093,0.254101437447857,0.334506537670264,0.236209279317599,0.208085796125434,0.332086836651345,0.22526711549474,0.188453059427763,-0.0604158697789507,-0.0604158697789507,0.0868673915146302,"Europe","Slovenia","No PAA"
"109","SWE",0.515288119175385,0.361577634847965,0.974738910712194,0.0180546622228472,0.310377633834451,0.602399865877741,0.669713581389493,0.538799131789015,0.444471264887414,0.144437095602966,0.00160360326163806,0.00185663941486319,0.595346629168706,0,0.390554694362281,0.326040102550951,0.43670062039952,0.253919638023209,0.970626349892009,0.922398033833193,0.981843806191379,0.914439433756409,0.792474596369884,0.910784084708565,0.965724197650072,0.969122084322847,0.029373650107991,0.077601966166807,0.018156193808621,0.085560566243591,0.207525403630116,0.089215915291435,0.034275802349928,0.030877915677153,-0.0689028697696344,-0.0689028697696344,0.0365968651970901,"Europe","Sweden","No PAA"
"110","SYR",0.468455661830644,0.448152946992828,0.0224622273479358,0.88245123519809,0.75287875765381,0.320204886492899,0.264395181846777,0.382362845103994,0.660957828818666,0.261645312350397,0.00126242974127534,0.00213557115794123,0.658157460605812,0.380874462245717,0.401443673755466,0.332923716476954,0.0948225366428645,0.610098786445646,0.326565874730022,0.085240453931477,0.0431831407483835,0.166259229294986,0.0531946905072429,0.12058629177419,0.0663079964633181,0.0619113748007417,0.673434125269978,0.914759546068523,0.956816859251617,0.833740770705014,0.946805309492757,0.87941370822581,0.933692003536682,0.938088625199258,0.0501558150227753,0.0501558150227753,0.741809867878665,"Asia","Syria","No PAA"
"111","TGO",0.541560018184412,0.727023279370994,0.288126087581815,0.741123331991079,0.840736306123526,0.344131554799374,0.377356398688901,0.317031526129929,0.739600440261934,0.263415170844837,0.000489905983487087,0.00125164162952957,0.6501741945818,0.397212944224048,0.812291532476669,0.37949589443192,0.569916109920422,0.887743927708568,0.234989200863931,0.35252500899315,0.2673005833,0.297298180706504,0.408925504607206,0.372251545796381,0.398583799269356,0.37079044027945,0.765010799136069,0.64747499100685,0.7326994167,0.702701819293496,0.591074495392794,0.627748454203619,0.601416200730644,0.62920955972055,0.0681378979627972,0.0681378979627972,0.848322036450936,"Africa","Togo","No PAA"
"112","THA",0.765984208603924,0.717405986226953,0.47177474320365,0.372832944592715,0.777193259890026,0.750600273761505,0.610654566509503,0.892874995696754,0.648010734232415,0.359588080098861,0.0231476868102438,0.0466435859258274,0.77991699950775,0.563426630614979,0.701888835819134,0.45790719345576,0.389526643065119,0.774931933863367,0.690280777537797,0.464832574999087,0.349227579211542,0.59804284789857,0.459232675295924,0.539755749118736,0.538648398219253,0.304088200250496,0.309719222462203,0.535167425000913,0.650772420788458,0.40195715210143,0.540767324704076,0.460244250881264,0.461351601780747,0.695911799749504,-0.0186529834192255,-0.0186529834192255,0.334238933890923,"Asia","Thailand","Has PAA"
"113","TLS",0.347858341961698,0.845048914733115,0.392689280193253,0.556660181752079,0.731529729645886,0.224785841959542,0.204688285695601,0.25212272115285,0.587172453045687,0.345123465058173,0.00266754822234676,0.00230312390638741,0.78419020497725,0.569226697902789,0.905214464972686,0.540553627945824,0.554826947155677,0.922558365876311,0.4207343412527,0.429422214411124,0.33059063953655,0.313360022030032,0.667921561644085,0.342534303966956,0.276111136830683,0.64601562245844,0.5792656587473,0.570577785588876,0.66940936046345,0.686639977969968,0.332078438355915,0.657465696033044,0.723888863169317,0.35398437754156,0.0322975883326244,0.0322975883326244,0.636031329431948,"Asia","Timor-Leste","No PAA"
"114","TON",0.218122950758432,0.732627662294325,0.587082287649191,0.345927415605199,0.521956978060677,0.148992130211686,0.0973193582892837,0.208612023224347,0.480940546930563,0.332488927482434,0.00108218678650885,0.00186826157082477,0.952253159843813,0.355363325266405,0.751510044394521,0.693660970861953,0.498290057509107,0.526953574262547,0.61511879049676,0.588661924303369,0.430949093025197,0.553050311234013,0.785543844596461,0.438027349119351,0.621686943445245,0.702714004399948,0.38488120950324,0.411338075696631,0.569050906974803,0.446949688765987,0.214456155403539,0.561972650880649,0.378313056554755,0.297285995600052,-0.00387468018686338,-0.00387468018686338,0.421774350691507,"Oceania","Tonga","No PAA"
"115","TTO",0.462769989177588,0.614369275260846,0.566976051176212,0.290355907092643,0.556559661249383,0.42328950326865,0.323781380209575,0.528183226525157,0.549895912494654,0.254593015407918,0.00108507897027155,0.00309407618710638,0.786774682587246,0.224783746685677,0.654430349407371,0.470702974043746,0.586696931615038,0.472634642047701,0.755939524838013,0.551867358758466,0.369548275831991,0.563920717522741,0.657777188688542,0.510689305310745,0.505852834533778,0.703415830663001,0.244060475161987,0.448132641241534,0.630451724168009,0.436079282477259,0.342222811311458,0.489310694689255,0.494147165466222,0.296584169336999,-0.0308683726138574,-0.0308683726138574,0.261884268560204,"Americas","Trinidad & Tobago","No PAA"
"116","TUN",0.584284360769146,0.596650364205432,0.478922092010525,0.39898211627474,0.656148910216088,0.561042419375771,0.442115833052013,0.684068202863917,0.582634088779818,0.328437472177991,0.003027454327069,0.009080777857985,0.771980522778399,0.511143767515755,0.554368917282182,0.410209261382381,0.481284372355097,0.443869843112503,0.618574514038877,0.490269662447258,0.435287768394635,0.5007916668714,0.425075889645599,0.424901754001205,0.542318150398378,0.613242745372328,0.381425485961123,0.509730337552742,0.564712231605365,0.4992083331286,0.574924110354401,0.575098245998795,0.457681849601622,0.386757254627672,-0.00417128210115477,-0.00417128210115477,0.420017506770853,"Africa","Tunisia","No PAA"
"117","TUR",0.636670826738198,0.663225961953058,0.434017724652783,0.356870192123745,0.690728727311933,0.772925156314506,0.767869672231628,0.780101174582067,0.444252335244558,0.328115468810268,0.00168798746078706,0.010960984422437,0.717938164840137,0.563426630614979,0.653196455213692,0.277751223099839,0.902631823242935,0.347250941038862,0.760259179265659,0.423596770559656,0.365033202368091,0.524581750921781,0.338690717696184,0.504791117238797,0.46051748944845,0.347966345684635,0.239740820734341,0.576403229440344,0.634966797631909,0.475418249078219,0.661309282303816,0.495208882761203,0.53948251055155,0.652033654315365,-0.0318625958764185,-0.0318625958764185,0.255995246910509,"Asia","Turkey","No PAA"
"118","TZA",0.436227256075398,0.802888610380675,0.347083331453048,0.690024003987692,0.807690625424342,0.350942378642412,0.303614616215464,0.404331353538249,0.585002178262816,0.334699519967838,0.00715657009669043,0.007547298946387,0.737511724352129,0.566718243111298,0.853257846341276,0.425519080788015,0.670771412749234,0.820566038641886,0.248380129589633,0.407911026885995,0.336970628147184,0.361714488484331,0.494442597357395,0.380544754093281,0.406765854006738,0.46702783922704,0.751619870410367,0.592088973114005,0.663029371852816,0.638285511515669,0.505557402642605,0.619455245906719,0.593234145993262,0.53297216077296,0.0660185193413429,0.0660185193413429,0.835768451098797,"Africa","Tanzania","No PAA"
"119","URY",0.400471713010054,0.513976643847013,0.748582327969058,0.201124469780791,0.429967693099487,0.368974970267977,0.47829898620155,0.26554376978335,0.516802667972023,0.214431283558392,0.000792597303699924,0.00137528845545421,0.653965351118266,0.20759563564413,0.546050721385481,0.383068949831898,0.540316423702567,0.39579492395847,0.75377969762419,0.731432493491187,0.764014340133308,0.642533427987839,0.819352188460888,0.624941353462107,0.669964817905809,0.86778883299717,0.24622030237581,0.268567506508813,0.235985659866692,0.357466572012161,0.180647811539112,0.375058646537893,0.330035182094191,0.13221116700283,-0.028960472963418,-0.028960472963418,0.273185213498806,"Americas","Uruguay","No PAA"
"120","USA",0.772750655176948,0.535983616350414,0.86327354155389,0.0755967066040554,0.564678891919172,0.839570612855694,0.810443280007081,0.870196112538404,0.568534077677494,0.378102982340997,0.197492490237161,0.0393025802477585,0.702238667798169,0.54417848224439,0.414940631719714,0.42153063289558,0.403150811195432,0.239422136896466,0.942548596112311,0.815555900876235,0.778390361157528,0.860181081219078,0.7042002422236,0.861991483698625,0.864757722010143,0.823814514948437,0.057451403887689,0.184444099123765,0.221609638842472,0.139818918780922,0.2957997577764,0.138008516301375,0.135242277989857,0.176185485051563,-0.0643278522099704,-0.0643278522099704,0.0636957860040607,"Americas","United States","No PAA"
"121","VCT",0.218203079792708,0.489120679478416,0.665452030836163,0.282500716474251,0.362894174086466,0.236588901232691,0.1948377586158,0.285469144130477,0.393456201184093,0.210894190431395,0.000172847026645459,0.000717345292962268,0.75084275965654,0.0986083263014459,0.512810825043924,0.472983611123953,0.424624843080847,0.356903108506543,0.660907127429806,0.661995019337677,0.64022452252515,0.565081267786441,0.780406174779403,0.571443382769664,0.632001429450745,0.782813338714662,0.339092872570194,0.338004980662323,0.35977547747485,0.434918732213559,0.219593825220597,0.428556617230336,0.367998570549255,0.217186661285338,-0.0111424429904749,-0.0111424429904749,0.378725657196792,"Americas","St. Vincent & Grenadines","No PAA"
"122","VEN",0.566901037371566,0.628062031629487,0.122970336153893,0.58511360314008,0.744723245082873,0.538372244182931,0.454249208660328,0.626806181877349,0.580914541533706,0.331027546584685,0.00827650481179854,0.0350346663085321,0.75084275965654,0.510881801279666,0.598255678169945,0.420386210980478,0.358807830133081,0.641551810913256,0.672570194384449,0.134405334574612,0.0828839269136689,0.185412025893405,0.335710173492401,0.0022399406491543,0,0.20018594049904,0.327429805615551,0.865594665425388,0.917116073086331,0.814587974106595,0.664289826507599,0.997760059350846,1,0.79981405950096,-0.0170295465823384,-0.0170295465823384,0.343854937699475,"Americas","Venezuela","No PAA"
"123","VNM",0.809159652360908,0.698452047939314,0.432001299653524,0.477733169309523,0.830814515891559,0.766045855629378,0.651139498904141,0.883136988760201,0.693142584270229,0.424852885663306,0.0213896160372365,0.182870427165886,0.717938164840137,0.737958388600974,0.608579703410031,0.449920130970215,0.283401482882199,0.707509789683622,0.53304535637149,0.442368963224707,0.327656918416504,0.522543332102084,0.648714403805157,0.430432317555153,0.532586642206973,0.19228016526237,0.46695464362851,0.557631036775293,0.672343081583496,0.477456667897916,0.351285596194843,0.569567682444847,0.467413357793027,0.80771983473763,0.01194192940584,0.01194192940584,0.515459903850109,"Asia","Vietnam","No PAA"
"124","VUT",0.277285806063749,0.723320271803587,0.517431379216099,0.50247168746165,0.620823796944681,0.327602260785893,0.331931541600987,0.329552153694164,0.385339032521975,0.311195759512493,0.000123423204053714,0.000938489093897981,0.775768535243635,0.453143670663554,0.759031958230785,0.529793715824958,0.613619393571538,0.590125493473725,0.381857451403888,0.55341025299276,0.408009091554798,0.418232478786588,0.777149673746867,0.411057611062534,0.609937898255856,0.69607476454992,0.618142548596112,0.44658974700724,0.591990908445202,0.581767521213412,0.222850326253133,0.588942388937466,0.390062101744144,0.30392523545008,0.0416863186221433,0.0416863186221433,0.691643019502131,"Oceania","Vanuatu","Has PAA"
"125","WSM",0.398010709870636,0.799497557286158,0.675090755017469,0.313543267390623,0.624525413121863,0.338407080483781,0.364368160379265,0.31862427370481,0.543917640145531,0.334154846169638,0.000286916059008595,0.00258173281179985,0.930341970867623,0.383661673137808,0.848785103711976,0.644649290467194,0.624355627529063,0.639149823904462,0.585313174946004,0.678504467883866,0.608713213533158,0.649485941007284,0.847732214423535,0.490040955335895,0.721238153381342,0.753816329621979,0.414686825053996,0.321495532116134,0.391286786466842,0.350514058992716,0.152267785576465,0.509959044664105,0.278761846618658,0.246183670378021,0.00227810181187764,0.00227810181187764,0.458218746795351,"Oceania","Samoa","No PAA"
"126","YEM",0.418630658417019,0.637105969251194,0,1,0.859319430565488,0.364192077637311,0.21798382456142,0.516337811115609,0.547063521757207,0.326784979833534,0.00482323989421531,0.0119837341470564,0.717938164840137,0.554232841745344,0.615879693081199,0.390061071369659,0.163138674270441,0.901833901221314,0.196976241900648,0.0835956398630977,0.0404020919547964,0.0438069056628846,0,0.177638962353483,0.125026311882526,0.114699567324897,0.803023758099352,0.916404360136902,0.959597908045204,0.956193094337115,1,0.822361037646517,0.874973688117474,0.885300432675103,0.0748855901239756,0.0748855901239756,0.888290227418714,"Asia","Yemen","No PAA"
"127","ZAF",0.546772455193152,0.608200963100848,0.552435608387553,0.3766457072155,0.634034713907405,0.604439129948995,0.655445847972418,0.557126349719174,0.486606190013775,0.274183425856543,0.000728535895761443,0.00583593648104362,0.643491654771996,0.439829481306373,0.625713278331828,0.311531894430404,0.419957429165569,0.742675716155199,0.58488120950324,0.56342302439249,0.44324220594814,0.595996011863574,0.551594497052137,0.55300251595021,0.509960498538051,0.72674241700283,0.41511879049676,0.43657697560751,0.55675779405186,0.404003988136426,0.448405502947863,0.44699748404979,0.490039501461949,0.27325758299717,0.0029067570395109,0.0029067570395109,0.461942421733502,"Africa","South Africa","No PAA"
