"","Alpha.3.code","exposure_scaled","sensitivity_scaled","adaptive_capacity_scaled","adaptive_capacity_inverse_scaled","index_mean_scaled","crit_1_1","crit_1_1_A","crit_1_1_B","crit_1_2","crit_2_1","crit_2_1_A","crit_2_1_B","crit_2_1_C","crit_2_1_D","crit_2_2","crit_2_2_A","crit_2_2_B","crit_2_2_C","crit_3_1","crit_3_2","crit_3_2_A","crit_3_2_B","crit_3_2_C","crit_3_2_D","crit_3_2_E","crit_3_2_F","crit_3_1_inverse","crit_3_2_inverse","crit_3_2_A_inverse","crit_3_2_B_inverse","crit_3_2_C_inverse","crit_3_2_D_inverse","crit_3_2_E_inverse","crit_3_2_F_inverse","cfa_vulnerability_score","cfa_mean_vulnerability","SIFI_Index","Continent","country","has_PAA"
"93","PAN",0.23990561396273,0.621279655279136,0.56652795716794,0.290006161702656,0.559326106868354,0.0273289763945905,0.0040870550046266,0.034747766686071,0.359543320718099,0.223009142894379,0.00251474564829457,0.00786634351109795,0.795092555530232,0.338907719072511,0.72950604187859,0.609003842966074,0.554202015653283,0.692110125744746,0.701160541586074,0.567433823966288,0.280891040313775,0.538525121669681,0.721757609741949,0.628584435545569,0.52956942819114,0.705275308335614,0.298839458413926,0.432566176033712,0.719108959686225,0.461474878330319,0.278242390258051,0.371415564454431,0.47043057180886,0.294724691664386,-0.0234626397833871,-0.0234626397833871,0.460748740820415,"Americas","Panama","No PAA"
"94","PER",0.48437753052427,0.537627616202609,0.501221874440206,0.355113548008134,0.666455947782016,0.0490144266155033,0.0265648030980145,0.0561803164834061,0.701244279453527,0.148530957419712,0.0889935102546101,0.0264775989201171,0.766590745782224,0.0050718675295452,0.683618640417518,0.765684005916844,0.508048026485457,0.481035967864006,0.62330754352031,0.511802510496719,0.287952186750115,0.483828189122862,0.603699115620718,0.655373764247199,0.423194105922677,0.616767701316742,0.37669245647969,0.488197489503281,0.712047813249885,0.516171810877138,0.396300884379282,0.344626235752801,0.576805894077323,0.383232298683258,-0.00308392732524183,-0.00308392732524183,0.528483526088087,"Americas","Peru","Has PAA"
"95","PHL",0.325698913425357,0.822689058947743,0.439702319697109,0.440305454754817,0.76047043305555,0.0287917035384339,0.000305171372111213,0.0378845665908284,0.485604930286331,0.518416537469064,0.0745029541687235,0.354479747837926,0.907895053298067,0.827840704284869,0.723903430959816,0.580374041991533,0.499670611920865,0.762994949230928,0.50531914893617,0.466918724299861,0.286716778569962,0.555216843968241,0.413877884091868,0.546862985656882,0.432352048078958,0.566485805433256,0.49468085106383,0.533081275700139,0.713283221430038,0.444783156031759,0.586122115908132,0.453137014343118,0.567647951921042,0.433514194566744,0.0366954312106674,0.0366954312106674,0.660702198590068,"Asia","Philippines","Has PAA"
"96","PNG",0.181036147788395,0.597590232659975,0.343781320737577,0.665380131705684,0.696800032975763,0.00180731945256829,0.00110743665539646,0.00203072110743641,0.297560595925203,0.32144686852829,0.00486273555370095,0.0278248696556727,0.876048941204226,0.575648706681683,0.596981983272978,0.673903364641555,0.364073743329591,0.526953574262547,0.19294003868472,0.406302581239086,0.199850000013114,0.379286951651384,0.513976498125651,0.411478492215016,0.365399431678389,0.567824113750963,0.80705996131528,0.593697418760914,0.800149999986886,0.620713048348616,0.486023501874349,0.588521507784984,0.634600568321611,0.432175886249037,0.0800712826619707,0.0800712826619707,0.804874897914954,"Oceania","Papua New Guinea","Has PAA"
"97","POL",0.292589876524055,0.259649658119001,0.711058450465327,0.170548017509615,0.333246214976115,0.0565147345327058,0.121218618188966,0.035861341216548,0.408668172853511,0.0412486893255526,0.00101001627442739,0.00165721080412337,0.513913557765414,0,0.390922851200696,0.479545703112451,0.351777971865769,0.282092437349249,0.834622823984526,0.700966142127601,0.597847359866466,0.703624300582383,0.780705452359144,0.738935305483376,0.642739611263557,0.741944823210681,0.165377176015474,0.299033857872399,0.402152640133534,0.296375699417617,0.219294547640856,0.261064694516624,0.357260388736443,0.258055176789319,-0.0855917042661738,-0.0855917042661738,0.254244092881242,"Europe","Poland","No PAA"
"98","PRT",0.177831304579653,0.268740144742424,0.807122866505139,0.142124524620526,0.255110952010049,0.0372976248558533,0.098189872231393,0.0178609007538972,0.257306567631891,0.063309839718572,0.00128889033777756,0.00229581648706823,0.589195288113486,0,0.381941857251428,0.411615671612602,0.421213819183796,0.260907563488103,0.801257253384913,0.802355786608525,0.652509490076107,0.835843051618636,0.911652081062012,0.740797061992689,0.808394395032076,0.86493863986963,0.198742746615087,0.197644213391475,0.347490509923893,0.164156948381364,0.088347918937988,0.259202938007311,0.191605604967924,0.13506136013037,-0.0908149905764891,-0.0908149905764891,0.236882928511932,"Europe","Portugal","No PAA"
"99","QAT",0.303462085765157,0.616145426194918,0.634617919718534,0.225501202195755,0.556336724743543,0.0502701710009606,0.0230194627694541,0.058968560702561,0.431073337280089,0.141054635839411,0.00137677423576825,0.000655716957563716,0.601402749435116,0.25787526825942,0.804072988462747,0.621335798320012,0.787271696731001,0.610098786445646,0.784816247582205,0.624255558410161,0.619740853318687,0.696020620248517,0.810054186001781,0.654674138045908,0.714013720847729,0.251029831998342,0.215183752417795,0.375744441589839,0.380259146681313,0.303979379751483,0.189945813998219,0.345325861954092,0.285986279152271,0.748970168001658,-0.0433039262347768,-0.0433039262347768,0.394800252662514,"Asia","Qatar","No PAA"
"100","RUS",0.147559390323397,0.45416040220729,0.398122349900711,0.353753362287674,0.460118446323524,0.00239081820135582,0.00515540428466926,0.00150836601288469,0.247216785849835,0.108807846760644,0.0141237935999666,0.0506726183769278,0.685133692348791,0,0.603242106007007,0.628024900356142,0.681056423681856,0.269566472285177,0.748065764023211,0.389750979712693,0.207953566361814,0.528496301440189,0.549909154489744,0.412139980379588,0.353906217873345,0.286100657731479,0.251934235976789,0.610249020287307,0.792046433638186,0.471503698559811,0.450090845510256,0.587860019620412,0.646093782126655,0.713899342268521,-0.0283736316633819,-0.0283736316633819,0.444425580997343,"Europe","Russia","No PAA"
"101","SAU",0.271897584185576,0.528272659959081,0.501177104672533,0.276915258972148,0.522506880874791,0.0206211442764817,0.00630510480701925,0.0251908049704707,0.413804456046771,0.228429656318359,0.00797696944782957,0.00812720973547584,0.697938378522493,0.449061258596432,0.590259243950216,0.579281090845579,0.449346244373134,0.521572552396065,0.808027079303675,0.488397830438988,0.523955331005829,0.621534305077148,0.54674223774851,0.525770767424603,0.576255926405813,0.136128414972025,0.191972920696325,0.511602169561012,0.476044668994171,0.378465694922852,0.45325776225149,0.474229232575397,0.423744073594187,0.863871585027975,-0.0400321426890416,-0.0400321426890416,0.405675010151135,"Asia","Saudi Arabia","No PAA"
"102","SDN",0.309466125320284,0.611098299297294,0.101705069296215,0.887728426587789,0.852361468857072,0.00711287620173911,0,0.00938329679324625,0.483155118800959,0.243850519100757,0.0020372380010759,0.0132851290432247,0.736113082146875,0.464932024810616,0.694014874679848,0.790498800506434,0.477300262610494,0.509749054654453,0.134429400386847,0.165657147685053,0.05535180491766,0.15115601626829,0.256741339856839,0.161747319424437,0.283167834232793,0.0857785714102981,0.865570599613153,0.834342852314947,0.94464819508234,0.84884398373171,0.743258660143161,0.838252680575563,0.716832165767207,0.914221428589702,0.11767804701865,0.11767804701865,0.929872299666579,"Africa","Sudan","No PAA"
"103","SEN",0.603846267120157,0.740734113768117,0.454877359913969,0.62727673811619,0.917424394075835,0.10487321319646,0.0913743992658567,0.109182016589027,0.822965461094408,0.315557693148533,0.0142506273202114,0.0324817191859037,0.87056445538371,0.546747240341555,0.808838609728003,0.736667550910807,0.412725501716073,0.879755607299108,0.129110251450677,0.527909006588842,0.423134147304236,0.478410097318801,0.641258232324188,0.51157831737739,0.494985424880926,0.61808782032751,0.870889748549323,0.472090993411158,0.576865852695764,0.521589902681199,0.358741767675812,0.48842168262261,0.505014575119074,0.38191217967249,0.0971262558279286,0.0971262558279286,0.861562235130919,"Africa","Senegal","Has PAA"
"104","SLB",0.153648642517454,0.761040777072435,0.435482409060061,0.578281371379259,0.718641682095127,0.0019479278517904,0.00242534759266846,0.00179553610761573,0.256710824155983,0.312349006380126,0.00162714539226971,0.0183155209269274,1,0.433018572303251,0.841266230957706,0.805480469772832,0.596919004094526,0.697804243436409,0.23936170212766,0.49502792567192,0.428315612142366,0.288060214843471,0.726876472553344,0.343066688722399,0.49038169921703,0.693466866552909,0.76063829787234,0.50497207432808,0.571684387857634,0.711939785156529,0.273123527446656,0.656933311277601,0.50961830078297,0.306533133447091,0.072939063879312,0.072939063879312,0.781168821845739,"Oceania","Solomon Islands","No PAA"
"105","SLE",0.525323031867392,0.719469771618621,0.324519231203143,0.770848272423984,0.934386419477026,0.039004062128557,0.00984994710776326,0.0483100167372136,0.772116598578312,0.27942611085119,0.0124498114784114,0.00966335020031491,0.79578598479232,0.521346416013404,0.814373268723992,0.814393964838025,0.412212723738885,0.814669457042238,0.0454545454545454,0.404156355748341,0.300524855698124,0.266589180178595,0.654185473609247,0.328167260563202,0.364540025876732,0.510931338564145,0.954545454545455,0.595843644251659,0.699475144301876,0.733410819821405,0.345814526390753,0.671832739436798,0.635459974123268,0.489068661435855,0.124234241066124,0.124234241066124,0.951663784133073,"Africa","Sierra Leone","Has PAA"
"106","SLV",0.40500602885747,0.460076287396753,0.425715877767429,0.4764676074539,0.650074253356693,0.105495632792333,0.00129604185573563,0.138756003165605,0.526784184863515,0.19061444816546,0.00155118344344523,0.00456451321813679,0.726659332711235,0.299715063734057,0.529947777595593,0.50202306843744,0.168311852978765,0.74771112512557,0.449709864603482,0.457205179238474,0.274575067793752,0.435005021211563,0.587072648679197,0.527404890399094,0.351710714960296,0.567462732386944,0.550290135396518,0.542794820761526,0.725424932206248,0.564994978788437,0.412927351320803,0.472595109600906,0.648289285039704,0.432537267613056,0.0247286382521485,0.0247286382521485,0.620926959940779,"Americas","El Salvador","No PAA"
"107","STP",0.0973369934780983,0.601876638907171,0.44274410932629,0.541757202381935,0.602789798501218,0.000685914702907478,0.000925862529358242,0.00060932367691324,0.174270430031963,0.108049259283923,0.000110804526073403,0.0000393882170471558,0.601963184608436,0.145196565945177,0.816547234208863,0.626891066204031,0.695198996502173,0.723949652869882,0.299806576402321,0.494600842937093,0.477839318251502,0.388472513314259,0.778186668157284,0.341968979531821,0.383865539502441,0.597272038865253,0.700193423597679,0.505399157062907,0.522160681748498,0.611527486685741,0.221813331842716,0.658031020468179,0.616134460497559,0.402727961134747,0.0502284900525526,0.0502284900525526,0.70568339338108,"Africa","São Tomé & Príncipe","Has PAA"
"108","SUR",0.236750566253115,0.560963691876124,0.482975284412026,0.378849928543317,0.571733752822356,0.0170335397368741,0.00126135107560983,0.0220680013096644,0.365149051198484,0.159935561507398,0.000425639165405628,0.00193906255397719,0.795154685301529,0.129005836245874,0.705791944008207,0.671213745990792,0.387656117426857,0.74448404291099,0.589458413926499,0.498965532261114,0.374144030936874,0.384620763587224,0.677780834326222,0.391210354247222,0.528466519045233,0.637570691423908,0.410541586073501,0.501034467738886,0.625855969063126,0.615379236412776,0.322219165673778,0.608789645752778,0.471533480954767,0.362429308576092,-0.000647330112786656,-0.000647330112786656,0.536582290389729,"Americas","Suriname","Has PAA"
"109","SVN",0.606504437851246,0.208418457569025,0.78911169348739,0.112110277566422,0.445158176722479,0.0437998603300983,0.0887477940677729,0.0294525398637639,0.887989955384084,0.0292224958813905,0.000222663397986751,0.000153032908855343,0.474666618214326,0,0.329233285989184,0.443442415029259,0.160775131925327,0.374025048799945,0.905705996131528,0.771720140700348,0.657856691916708,0.815728433902388,0.861230908248235,0.695948086320621,0.789248912645237,0.8103078111689,0.094294003868472,0.228279859299652,0.342143308083292,0.184271566097612,0.138769091751765,0.304051913679379,0.210751087354763,0.1896921888311,-0.0964645127455472,-0.0964645127455472,0.218105040960299,"Europe","Slovenia","No PAA"
"110","SWE",0.147773100113189,0.276542221112403,0.974738910712194,0.0175055485063783,0.164740145944943,0.0145541403285236,0.039280856510524,0.00666140552087433,0.235371124884586,0.0586184178795951,0.00160176351344267,0.00180540089940734,0.573168660208842,0,0.397859562537374,0.437995501715762,0.43670062039952,0.253919638023209,0.967117988394584,0.956940462907358,0.99078912477801,0.986410657893686,0.861840352220015,0.949864793767418,0.983818795038303,0.968919053746716,0.032882011605416,0.043059537092642,0.00921087522199004,0.013589342106314,0.138159647779985,0.050135206232582,0.016181204961697,0.031080946253284,-0.132764606603116,-0.132764606603116,0.0974507519472554,"Europe","Sweden","No PAA"
"111","SYR",0.39721807821509,0.363522844723588,0.0224622273479358,0.870957569779556,0.778900762701645,0.0208849540142687,0.00390064061162367,0.026306324186935,0.599818747018993,0.173026608636349,0.00125979363844268,0.00208434696111834,0.639421985321693,0.328975572133258,0.408606405998244,0.447242805687108,0.0948225366428645,0.610098786445646,0.246131528046422,0.0744227077875988,0.00292682261524548,0.138736232815754,0.0578508522708516,0.123728751254994,0.0675503972466303,0.0557431905221175,0.753868471953578,0.925577292212401,0.997073177384755,0.861263767184246,0.942149147729148,0.876271248745006,0.93244960275337,0.944256809477882,0.0927066862500065,0.0927066862500065,0.84687246525704,"Asia","Syria","No PAA"
"112","TGO",0.495985589099692,0.623648772118608,0.288126087581815,0.735122044643967,0.871123733691076,0.0485720612697082,0.0596997008410775,0.0450201335682913,0.718941022234595,0.175235341184158,0.000485464418911123,0.00120037205722398,0.631001177839134,0.346683645622664,0.780688728082845,0.509806902219353,0.569916109920422,0.887743927708568,0.143617021276596,0.355042784889415,0.238791795874122,0.287200957140468,0.44471898851623,0.386839758214037,0.406051990902951,0.366653218688681,0.856382978723404,0.644957215110585,0.761208204125878,0.712799042859532,0.55528101148377,0.613160241785963,0.593948009097049,0.633346781311319,0.102219344948689,0.102219344948689,0.878490649948703,"Africa","Togo","No PAA"
"113","THA",0.51713310604989,0.642190820781877,0.47177474320365,0.357490770512031,0.729167200125853,0.241866417865987,0.0181906169749204,0.313263435016485,0.557080624806141,0.287651903706698,0.0231948965053,0.0465946464955948,0.767854838889925,0.530013067862572,0.694952024114663,0.615143012677619,0.389526643065119,0.774931933863367,0.653288201160542,0.477099545553502,0.325013146965103,0.627939139382007,0.499429574703046,0.561962064140826,0.54874095458608,0.299512393543947,0.346711798839458,0.522900454446498,0.674986853034897,0.372060860617993,0.500570425296954,0.438037935859174,0.45125904541392,0.700487606456053,-0.00306114103016168,-0.00306114103016168,0.528559263198931,"Asia","Thailand","Has PAA"
"114","TLS",0.307952575217011,0.7651353936694,0.392689280193253,0.545676706197254,0.773380870863571,0.00120768969958002,0.000467693035344938,0.00144389564728303,0.486810543675936,0.271074467618531,0.0026681879600452,0.0022519083106878,0.772362247321993,0.53311664443929,0.888432448337196,0.726168516154873,0.554826947155677,0.922558365876311,0.351547388781431,0.436321133308441,0.305399317590548,0.305398728250191,0.726385118942037,0.355770974197091,0.281284580622933,0.643688080247845,0.648452611218569,0.563678866691559,0.694600682409452,0.694601271749809,0.273614881057963,0.644229025802909,0.718715419377067,0.356311919752155,0.0635969081217586,0.0635969081217586,0.750117355003823,"Asia","Timor-Leste","No PAA"
"115","TON",0.160383908666982,0.675588538553124,0.587082287649191,0.335496848335701,0.569250248522122,0.00000946986744960684,0.0000391374960237553,0,0.26866067409841,0.254704861848517,0.00107912971979063,0.00181702365197863,0.949636283239672,0.301325935586418,0.775954510242083,0.931849740495788,0.498290057509107,0.526953574262547,0.569148936170213,0.605331051941581,0.411018245233586,0.576963422004694,0.854302947769553,0.455607049563365,0.633335377822819,0.700759269255466,0.430851063829787,0.394668948058419,0.588981754766414,0.423036577995306,0.145697052230447,0.544392950436635,0.366664622177181,0.299240730744534,-0.00147703332127463,-0.00147703332127463,0.53382452201853,"Oceania","Tonga","No PAA"
"116","TTO",0.278810489149127,0.528051696372289,0.566976051176212,0.278350965957711,0.526588115287252,0.029768058222441,0.00261884666244755,0.0384340503219411,0.41493297882783,0.163551212426911,0.00108202865970304,0.00304290119401183,0.77508837323729,0.15980037790059,0.654819746855297,0.632332598543377,0.586696931615038,0.472634642047701,0.72678916827853,0.566566913243516,0.346398990522907,0.589279392604042,0.715352803204593,0.531573676483765,0.515330906431383,0.701465710214409,0.27321083172147,0.433433086756484,0.653601009477093,0.410720607395958,0.284647196795407,0.468426323516235,0.484669093568617,0.298534289785591,-0.0326593947630706,-0.0326593947630706,0.430180557232385,"Americas","Trinidad & Tobago","No PAA"
"117","TUN",0.338327241787537,0.520624445824497,0.478922092010525,0.386740340025116,0.605041960454373,0.0705585075531543,0.00550715423780512,0.0913228127207971,0.462609046707778,0.251186825228668,0.00302893146452751,0.0090299101851795,0.759483385098126,0.470164847501379,0.556497181513316,0.551066601445296,0.481284372355097,0.443869843112503,0.573017408123791,0.500114397476792,0.415584340305618,0.517755338108224,0.462283026018172,0.441884501483018,0.552479466239554,0.610699712706165,0.426982591876209,0.499885602523208,0.584415659694382,0.482244661891776,0.537716973981828,0.558115498516982,0.447520533760446,0.389300287293835,0.0012494206020992,0.0012494206020992,0.542886712351763,"Africa","Tunisia","No PAA"
"118","TUR",0.209438105609549,0.569372117336709,0.434017724652783,0.340793432384219,0.543738866487493,0.102439890651518,0.137243457179723,0.0913306386608523,0.239145084276979,0.254339347900966,0.00168634458453785,0.0109102132678241,0.709986261363805,0.530013067862572,0.623486907112459,0.373125224050527,0.902631823242935,0.347250941038862,0.731624758220503,0.432154206174338,0.341647251123688,0.544709066233762,0.368336510432049,0.525407238415571,0.469146121289803,0.343679049551151,0.268375241779497,0.567845793825662,0.658352748876312,0.455290933766238,0.631663489567951,0.474592761584429,0.530853878710197,0.656320950448849,-0.0272122769003726,-0.0272122769003726,0.448285693143956,"Asia","Turkey","No PAA"
"119","TZA",0.2975080051294,0.712189090416358,0.347083331453048,0.683475738241295,0.804870837701155,0.0028268467029043,0.000770235733061376,0.00348331417994392,0.469666434479281,0.259049129848215,0.00716760577259327,0.00749635255424516,0.723801599258164,0.530397915621553,0.824274193484027,0.571633494840566,0.670771412749234,0.820566038641886,0.158607350096712,0.413906585782222,0.312113725116828,0.360183450309369,0.537721441433035,0.395510142190548,0.414387351301143,0.463523404342409,0.841392649903288,0.586093414217778,0.687886274883172,0.639816549690631,0.462278558566965,0.604489857809452,0.585612648698857,0.536476595657591,0.0965212721175447,0.0965212721175447,0.859551389656875,"Africa","Tanzania","No PAA"
"120","URY",0.218260885701578,0.41928998392903,0.748582327969058,0.194517479528776,0.394129239425002,0.00518340145088468,0.016797575055586,0.0014761727353047,0.349515874783655,0.117016983256291,0.00078886353210948,0.001324025230413,0.635000117525448,0.141171454242232,0.544858479934152,0.51460687062915,0.540316423702567,0.39579492395847,0.724371373307544,0.755236279860492,0.761541723942846,0.678346149182144,0.891070555359203,0.65102191558628,0.68251782597352,0.866919509118957,0.275628626692456,0.244763720139508,0.238458276057154,0.321653850817856,0.108929444640797,0.34897808441372,0.31748217402648,0.133080490881043,-0.0582394000076808,-0.0582394000076808,0.345157709692423,"Americas","Uruguay","No PAA"
"121","USA",0.297981435412394,0.473504976093046,0.86327354155389,0.0714872968404946,0.40007545361861,0.0298848518256931,0.0332527266997267,0.0288098306603091,0.443312142620773,0.305408945497726,0.197849105726927,0.0392532639756335,0.685919165579631,0.505968734110431,0.434475606587351,0.566275496784356,0.403150811195432,0.239422136896466,0.93568665377176,0.844986200741155,0.776671290726413,0.924936941376599,0.765839293236015,0.898853101931944,0.880960529039534,0.822656048136427,0.06431334622824,0.155013799258845,0.223328709273587,0.075063058623401,0.234160706763985,0.101146898068056,0.119039470960466,0.177343951863573,-0.0995883571900321,-0.0995883571900321,0.207722003607406,"Americas","United States","No PAA"
"122","VCT",0.0858278800019697,0.405107573189361,0.665452030836163,0.274208597793162,0.35712922785085,0.00431750786833823,0.000936013035149252,0.00539687650650884,0.153531532783576,0.112032770797559,0.000167663555273672,0.000666048293182642,0.737187117715115,0.0230481618939925,0.529435847423064,0.635396359026707,0.424624843080847,0.356903108506543,0.620406189555126,0.681815389919017,0.631263233846544,0.590594274729618,0.848715574767307,0.595090853533857,0.643843124463176,0.781385278173599,0.379593810444874,0.318184610080983,0.368736766153456,0.409405725270382,0.151284425232693,0.404909146466143,0.356156875536824,0.218614721826401,-0.0374937415354092,-0.0374937415354092,0.414112150496368,"Americas","St. Vincent & Grenadines","No PAA"
"123","VEN",0.299822486970991,0.550551385058321,0.122970336153893,0.561940028573514,0.682496637704465,0.0129327565735729,0.0021828454559494,0.0163641138566305,0.463000802153942,0.253687176715746,0.00829011758844703,0.0349851309480647,0.737187117715115,0.469880921652786,0.597058226327337,0.564738104153947,0.358807830133081,0.641551810913256,0.633462282398453,0.127527770751767,0.0447085989938277,0.160435999460725,0.36509507748497,0,0,0.194926948571078,0.366537717601547,0.872472229248233,0.955291401006172,0.839564000539275,0.63490492251503,1,1,0.805073051428922,0.0273100894203542,0.0273100894203542,0.629507189968388,"Americas","Venezuela","No PAA"
"124","VNM",0.536706394534632,0.636577943353006,0.432001299653524,0.462524733564914,0.780650958551477,0.19625570595001,0.0273031789406018,0.250185127105342,0.631785341113198,0.363674681903693,0.0214329142342398,0.182828480780326,0.709986261363805,0.715992457678113,0.610852965965827,0.604413358830684,0.283401482882199,0.707509789683622,0.477272727272727,0.454568258253708,0.302311820046178,0.542399575163628,0.705496747563478,0.447666595445032,0.542565620561802,0.186969190742129,0.522727272727273,0.545431741746292,0.697688179953822,0.457600424836372,0.294503252436522,0.552333404554968,0.457434379438198,0.813030809257871,0.0319939782700056,0.0319939782700056,0.645075504507415,"Asia","Vietnam","No PAA"
"125","VUT",0.0731694715227594,0.645869586220518,0.517431379216099,0.494847815689762,0.589806136968954,0.000431043023307625,0.000553120024249326,0.000392076207518014,0.138602365694029,0.23094365390645,0.000118124034971506,0.000887203446275279,0.763479008395075,0.407302827711929,0.756953590923189,0.711713873701619,0.613619393571538,0.590125493473725,0.308027079303675,0.566520069978095,0.38687580111245,0.424217294897002,0.845174030332013,0.427410725978206,0.621366192925927,0.694076374622975,0.691972920696325,0.433479930021905,0.61312419888755,0.575782705102998,0.154825969667987,0.572589274021794,0.378633807074073,0.305923625377025,0.0441803134113973,0.0441803134113973,0.68558045768821,"Oceania","Vanuatu","Has PAA"
"126","WSM",0.252352610080347,0.731779448031375,0.675090755017469,0.305392044499698,0.625796242401272,0.0048300300262643,0.00553447633888803,0.00460517170335392,0.400543652787862,0.256868956784672,0.000281999566141257,0.00253053151816071,0.926524200599877,0.331996424093255,0.854642620159121,0.866008467055873,0.624355627529063,0.639149823904462,0.5357833655706,0.700532304311075,0.598100201250201,0.68622321869222,0.92193470126836,0.509986238142172,0.734751860543514,0.752197605969981,0.4642166344294,0.299467695688925,0.401899798749799,0.31377678130778,0.07806529873164,0.490013761857828,0.265248139456486,0.247802394030019,0.00194427499254019,0.00194427499254019,0.545196270083905,"Oceania","Samoa","No PAA"
"127","YEM",0.249324849173032,0.556769792126287,0,1,0.851468156537493,0.00444348492192276,0.000116184737039374,0.005824753366183,0.396429692563157,0.251738938534733,0.00482888513338248,0.0119330154940977,0.709986261363805,0.516865911532908,0.607954031415313,0.523999941472363,0.163138674270441,0.901833901221314,0.101063829787234,0.069937261290321,0,0,0,0.183376181187839,0.127368906985719,0.108878479568369,0.898936170212766,0.930062738709679,1,1,1,0.816623818812161,0.872631093014281,0.891121520431631,0.127189637726081,0.127189637726081,0.961486934567827,"Asia","Yemen","No PAA"
"128","ZAF",0.20518275949207,0.509962413803804,0.552435608387553,0.365991155754157,0.524542316820839,0.0176431844756621,0.0405665774265386,0.0103260680368642,0.317616585634851,0.187963726840275,0.000724652367548904,0.00578490223812244,0.623952385895633,0.39287256155247,0.604378851811424,0.418505476270924,0.419957429165569,0.742675716155199,0.535299806576402,0.578287370134074,0.423955724431218,0.625620111761592,0.599875879680756,0.575811294832296,0.519515534983655,0.72494567511493,0.464700193423598,0.421712629865926,0.576044275568782,0.374379888238408,0.400124120319244,0.424188705167704,0.480484465016345,0.27505432488507,-0.00377687631649785,-0.00377687631649785,0.5261803015237,"Africa","South Africa","No PAA"
