"","Alpha.3.code","fishing_ratio","crit_1_1","crit_1_1_A","crit_1_1_B","crit_1_2","exposure_scaled","Subregion","Continent","crit_2_1_A","crit_2_1_B","crit_2_1_C","crit_2_1_D","mean_2_1_A","mean_2_1_B","mean_2_1_C","mean_2_1_D","crit_2_1","crit_2_2_A_raw","crit_2_2_B_raw","crit_2_2_C_raw","crit_2_2_A","crit_2_2_B","crit_2_2_C","mean_2_2_A","mean_2_2_B","mean_2_2_C","crit_2_2","sensitivity","adaptive_capacity","adaptive_capacity_raw","adaptive_capacity_log","crit_3_1_raw","crit_3_2_raw","crit_3_2_A_raw","crit_3_2_B_raw","crit_3_2_C_raw","crit_3_2_D_raw","crit_3_2_E_raw","crit_3_2_F_raw","crit_3_1","crit_3_2","crit_3_2_A","crit_3_2_B","crit_3_2_C","crit_3_2_D","crit_3_2_E","crit_3_2_F","adaptive_capacity_inverse","adaptive_capacity_inverse_raw","sensitivity_scaled","adaptive_capacity_scaled","adaptive_capacity_inverse_scaled","overall_index_sum","overall_index_prod","overall_index_mean","index_sum_scaled","index_prod_scaled","index_mean_scaled"
"69","LBN",0.000215696592718138,0.00894522442862468,0.000193391366566553,0.0117128097182619,0.52036188397803,0.33534970573683,"Western Asia","Asia",0.00100325910302699,0.00110932716208219,0.63159194039886,0.256340484926451,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.149373832125101,2.84634240300401,1.16597367826647,5.17,0.494918698852703,0.653297896948627,0.34301476960086,0.575715689382921,0.433691009115231,0.610098786445646,0.563347592994557,0.356360712559829,0.550648917525601,-0.0819509666666666,0.670743609210233,0.75125,-0.833200966666667,-1.108917,-0.6402023,-1.644891,-0.3416829,-0.7644128,-0.4990998,0.609284332688588,0.34640671725422,0.138762184056462,0.388275973242473,0.298770152496337,0.457814299925792,0.365733426915193,0.429084266889066,0.449351082474399,2.82404196666667,0.454627064090133,0.335094910612523,0.449351082474399,1.23932785230136,0.30314880544294,0.61966392615068,0.64025392111394,0.356945139225807,0.60261806024279
"70","LBR",0.000283548730723736,0.0122423469252305,0.0188754963268216,0.0101447513041033,0.407630092869476,0.2618113196614,"Sub-Saharan Africa","Africa",0.00126124663859129,0.00446152271618562,0.737613246163024,0.342793765827782,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.206144179087911,5.19239521741763,0.918399194438422,57.3,0.555478372094423,0.54630900841697,1,0.61460106027298,0.500070463853402,0.719378497826408,0.841988972343717,0.524066575715814,0.225549897743793,-0.256060716666667,0.36794036545765,0.47525,-0.731310716666667,-0.8509958,-1.340831,-0.1924032,-0.9712892,-0.9890524,-0.0432927,0.0754352030947774,0.369320675954419,0.206410683125487,0.218692703546653,0.618421303976384,0.313164009640193,0.313543279170625,0.545692076267176,0.774450102256207,2.99815171666667,0.687732518485118,0.294101731242874,0.774450102256207,1.72399394040273,0.38281596152225,0.861996970201363,0.839807587796485,0.436937215093976,0.818340851202851
"71","LBY",0.000265484942090466,0.0110994203945162,0.000473157026345618,0.0144597553064167,0.393317758891055,0.251425626273436,"Northern Africa","Africa",0.00210398185948526,0.00390266203004934,0.72582411662943,0.426894717288998,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.227162042338188,5.95812465379452,0.375234675593509,NA,0.559737562831548,0.252905174625404,0.719378497826408,0.61460106027298,0.500070463853402,0.719378497826408,0.581962994900193,0.404562518619191,0.345482432952443,-1.1974645,0.479647748386777,0.707,-1.9044645,-1.552711,-1.847037,-2.441388,-2.278996,-1.78583,-1.520825,0.523694390715667,0.0918108469124184,0.022362299146503,0.0961683641645486,0.123483872501143,0.0127220219592383,0.128429253577798,0.167699270125279,0.654517567047557,3.9395555,0.521625937550363,0.0724534079901615,0.654517567047557,1.42756913087136,0.295712617230965,0.713784565435678,0.722464123954894,0.349230617692925,0.690010454382503
"72","LCA",0.000129366921284704,0.00523107272837707,0.000788630525834418,0.00663590273400438,0.29521735463496,0.18156025074286,"Latin America and the Caribbean","Americas",0.000458016062658116,0.000323177092329532,0.737187117715115,0.119447248917141,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.139926972471567,9.61814857826172,1.10096874245438,11.31,0.662212627058704,0.626438974295008,0.545066351983818,0.586847705678886,0.41348122221462,0.540929230012489,0.719649280160512,0.429788126316039,0.708500036322809,1.3124873,0.817769062666993,0.7375,0.5749873,0.5362028,0.1956703,1.013306,0.2870998,0.5592496,0.8583953,0.582688588007737,0.68275155270434,0.570250116257203,0.590594274729618,0.883763521742403,0.602275370409938,0.673257729041485,0.776368304045394,0.291499963677191,1.4296037,0.556688675572195,0.663407701742073,0.291499963677191,1.02974888999225,0.153997342019364,0.514874444996123,0.54016952810249,0.193085744094781,0.49913410131308
"73","LKA",0.000378322881953226,0.0160789816514602,0.00604957487294624,0.0192505730731863,0.699457994478381,0.460493264767159,"Southern Asia","Asia",0.0422955494162682,0.126369668748323,0.902223567582084,0.700338184230255,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.404493113329006,28.5310379454913,0.525738432876047,36.18,0.678574289588965,0.344446917248361,0.868412677426421,0.575715689382921,0.433691009115231,0.610098786445646,0.745989282069797,0.575241197699401,0.647950932128522,0.617540966666667,0.761372506415767,0.76275,-0.145209033333333,-0.3355435,-0.2353793,-0.1831642,-0.1522742,0.0263234,0.0087836,0.631528046421664,0.509684986842627,0.341605364433873,0.486261122848921,0.62045454445422,0.501330420138721,0.549443864010782,0.559014605169242,0.352049067871478,2.12455003333333,0.758863505121407,0.499786424389066,0.352049067871478,1.57140583776004,0.511567757608379,0.785702918880022,0.781093063961837,0.556949153569495,0.753611390909578
"74","LTU",0.00036626402541829,0.016068099738436,0.0318533159892932,0.0110763532117558,0.34347320886368,0.221269742898918,"Northern Europe","Europe",0.000196143154169614,0.000135598779998405,0.44063900872694,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0.0193581167951601,2.13087327294433,0.293705702724637,1.48,0.477597831138082,0.19903682449598,0.0763947362507373,0.468971219647869,0.406848262377542,0.215077697734344,0.226452023957589,0.122905070376375,0.849187556611044,1.74943228333333,0.94880802281943,0.86325,0.886182283333333,0.4978957,1.072398,0.752799,1.113281,0.9573604,0.9233596,0.825918762088975,0.756710626488308,0.560202792428502,0.802801325338445,0.826433358612212,0.792088195358647,0.765750154556435,0.792987932635608,0.150812443388956,0.992658716666667,0.130131649748949,0.766283985674773,0.150812443388956,0.502213836036823,0.062164427257594,0.251106918018412,0.23362065030829,0.0813000495024284,0.20315515441852
"75","LVA",0.000485418049138268,0.0219307956722114,0.0684316375139944,0.0072258710096289,0.103689181131128,0.0640782657620364,"Northern Europe","Europe",0.0000778114266524267,0.0000468138645232589,0.373983192910506,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0,0.421281147930115,0.557570062541365,2.66,0.314037030253571,0.362647393786447,0.190247220679279,0.468971219647869,0.406848262377542,0.215077697734344,0.27843395527163,0.139216977635815,0.828789758895689,1.6420463,0.929809136517761,0.84975,0.7922963,0.3285871,1.043452,0.4215345,1.189894,0.9569856,0.8133246,0.799806576402321,0.734218902129842,0.51579592448016,0.795795107459252,0.753531487168292,0.809689818292932,0.765663077890635,0.764837997487778,0.171210241104311,1.1000447,0.152804646877404,0.74100054878184,0.171210241104311,0.388093153743752,0.0207623121029488,0.194046576871876,0.153147759279166,0.0277023316293545,0.130932381691847
"76","MAR",0.00432313689801598,0.186150908565897,0.0148990400406447,0.24030575233321,0.482012114036137,0.428658708783801,"Northern Africa","Africa",0.00942284521188774,0.0343491080990246,0.811361540631747,0.479937417859303,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.278217468446227,3.9023640584118,0.732689939688694,12.78,0.511984097620193,0.456563753355253,0.578065141890189,0.61460106027298,0.500070463853402,0.719378497826408,0.588622281450874,0.433419874948551,0.512195708742191,0.350407933333333,0.634927578881606,0.65075,-0.300342066666667,-0.2164034,-0.2092959,-0.3318862,-0.2429393,-0.1384849,-0.6630427,0.414893617021277,0.471991869131968,0.372853857942485,0.492574464361742,0.587725072612587,0.480500366446798,0.511154223508702,0.387143229919491,0.487804291257809,2.39168306666667,0.561736682835021,0.436891426544364,0.487804291257809,1.47819968287663,0.449894878770325,0.739099841438315,0.74348856139232,0.500793780399561,0.712697371060267
"77","MDG",0.000201562804688882,0.00850998687670843,0.0090453270707158,0.00834069666797381,0.36970011405783,0.233814879422078,"Sub-Saharan Africa","Africa",0.00535714359893269,0.0549523741570679,0.83618839810449,0.624718258344097,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.332110135098896,6.79799826597866,0.599134306543752,47.05,0.565488490694643,0.385860673742736,0.943437173346795,0.61460106027298,0.500070463853402,0.719378497826408,0.747519251884227,0.539814693491561,0.260107457068301,-0.2519598,0.40012791578203,0.503,-0.7549598,-1.000727,-1.153121,-0.5190363,-0.7334517,-0.8139714,-0.3094514,0.129110251450677,0.362905286318915,0.167138645992425,0.264126862259538,0.54653867162209,0.367806511495402,0.354219559119782,0.477601467424256,0.739892542931699,2.9940508,0.709621867377869,0.295067269430693,0.739892542931699,1.68332928973165,0.338918037067096,0.841664644865823,0.824488028159498,0.393448504591804,0.801353440772258
"78","MEX",0.000775844224883893,0.0331354068137896,0.00133090784325334,0.0431929185225924,0.44943951793891,0.303946409073333,"Latin America and the Caribbean","Americas",0.0266023179231443,0.0708190456880718,0.784279837490533,0.604037598823409,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.321838746608666,13.215929576398,0.463888227184516,14.35,0.608285862235361,0.307970548519412,0.609627887159718,0.586847705678886,0.41348122221462,0.540929230012489,0.579162261386602,0.450500503997634,0.626475006887376,0.4138625,0.741369432183271,0.76675,-0.3528875,-0.8628517,-0.153388,-0.572437,0.1509804,-0.6737109,-0.0059178,0.63926499032882,0.459542731911151,0.20330107507422,0.506106659779696,0.534786700111664,0.57100231814934,0.386806049737318,0.555253588614671,0.373524993112624,2.3282285,0.585478177144826,0.451831453930481,0.373524993112624,1.26294957933078,0.291485569889695,0.631474789665392,0.650941682715945,0.34482559287556,0.613859323763459
"79","MLT",0.00067355395946132,0.0303909921122938,0.0857539351462931,0.012883612155953,0.174556493997111,0.117385111570082,"Southern Europe","Europe",0.0000753688254444581,0,0.451936186751496,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0.022554644126697,1.61707711482223,1.02620290537294,1.43,0.450879987559733,0.594499804863296,0.0704367694031835,0.468971219647869,0.406848262377542,0.215077697734344,0.392018351929271,0.207286498027984,0.883393717961494,1.9452433,0.980668274567319,0.88575,1.0594933,0.5799018,0.968796,1.294193,1.336778,1.053974,1.123317,0.869439071566731,0.796798353798409,0.581711646991463,0.777725038987305,0.945578741798486,0.8434360073611,0.788196232888727,0.844142454763373,0.116606282038506,0.7968477,0.247418968540725,0.812386608467408,0.116606282038506,0.481410362149313,0.0427311446535701,0.240705181074657,0.21941692846579,0.0564075497625036,0.190238198840822
"80","MMR",0.00274331721826834,0.117896761295406,0.000409744639334304,0.155049588219214,0.55376134297864,0.431007349014741,"South-eastern Asia","Asia",0.059157164250376,0.135931319863639,0.848149512529635,0.806727130048994,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.427289338051326,19.1788607002979,0.577588772170826,17.82,0.643195577849929,0.373904010263128,0.66924606139039,0.575715689382921,0.433691009115231,0.610098786445646,0.652392515830955,0.539840926941141,0.307878903634254,-0.380338633333333,0.444623125237389,0.5595,-0.939838633333333,-0.588294,-1.068652,-1.309011,-0.7531742,-1.032579,-0.8873216,0.238394584139265,0.32150761312916,0.275313055139617,0.284572112658125,0.372687763893223,0.363275322163024,0.303430815985956,0.329766608935017,0.692121096365746,3.12242963333333,0.70965833098188,0.26484118190774,0.692121096365746,1.83278677636237,0.604177234884502,0.916393388181184,0.879695005196467,0.637109951152539,0.862892168779554
"81","MOZ",0.000342251000681466,0.0146424582215482,0.0121248708489613,0.0154385928973746,0.509185914984578,0.331668081353151,"Sub-Saharan Africa","Africa",0.00314871441483191,0.0400936535573856,0.808101261829484,0.624763317252766,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.31905013824277,14.2154159919109,0.582661965149322,39.37,0.626040197407034,0.3767340051416,0.892492238705284,0.61460106027298,0.500070463853402,0.719378497826408,0.747738358222923,0.533394248232847,0.159597685411437,-0.3432179,0.306511254289307,0.43625,-0.7794679,-0.7813797,-0.8742813,-0.7836707,-0.7263409,-1.043689,-0.4674458,0,0.358676758332518,0.224669843970113,0.331618456661825,0.488300185432236,0.369440197950195,0.300849648010932,0.437182217969807,0.840402314588563,3.0853089,0.700697666510433,0.273581053625816,0.840402314588563,1.87276806245215,0.511133673904481,0.936384031226073,0.893969783239099,0.556561968329604,0.878947667826671
"82","MRT",0.00166180134703103,0.0731258475267581,0.0911335690017873,0.0674312799200888,0.755579426434287,0.536540591295105,"Sub-Saharan Africa","Africa",0.018189091209718,0.00403955222700011,0.764439971398151,0.450049319238063,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.249742372305541,384.41412700487,1.46682588348611,18.53,1,0.767940684504707,0.680078772572168,0.61460106027298,0.500070463853402,0.719378497826408,1,0.624871186152771,0.308710057768023,-0.21950625,0.445397277580059,0.53925,-0.75875625,-0.8072538,-0.7266325,-0.6677783,-0.8108506,-0.6859449,-0.8540774,0.199226305609284,0.361883961154073,0.21788349205425,0.367356025320751,0.513804798350696,0.350024330229448,0.383963744696234,0.33827137627306,0.691289942231977,2.96159725,0.827847503607376,0.302708278600667,0.691289942231977,2.05567803713446,0.815078903449181,1.02783901856723,0.956838956928188,0.803620060818168,0.95034688409126
