eez,dist_km,area_km2,ais_fishing,dark_fishing,ISO_TER1,GEONAME,SOVEREIGN1,fishing_per_km2
8468,10,5668.677606,0.62102802,5.276693547,QAT,Qatari Exclusive Economic Zone,Qatar,0.001040405
8468,15,8043.725641,0.881737671,8.159440838,QAT,Qatari Exclusive Economic Zone,Qatar,0.001124004
8468,20,10478.8733,1.196879406,10.9636336,QAT,Qatari Exclusive Economic Zone,Qatar,0.001160479
8468,25,13155.87154,1.54738153,13.77359697,QAT,Qatari Exclusive Economic Zone,Qatar,0.001164573
8338,5,1341.261473,0.044950402,0.46756126,REU,Réunion Exclusive Economic Zone,France,0.000382112
8338,10,2558.395174,0.11262423,0.645562857,REU,Réunion Exclusive Economic Zone,France,0.000296353
8338,15,3935.267754,0.148024524,0.747636992,REU,Réunion Exclusive Economic Zone,France,0.000227599
8338,20,5474.194753,0.165593181,0.824707756,REU,Réunion Exclusive Economic Zone,France,0.000180903
8338,25,7136.11083,0.204326187,0.912290391,REU,Réunion Exclusive Economic Zone,France,0.000156474
5689,5,2240.759139,0.14074534,0.735258671,ROU,Romanian Exclusive economic Zone,Romania,0.000390941
5689,10,3326.058875,0.33108053,1.875777185,ROU,Romanian Exclusive economic Zone,Romania,0.000663505
5689,15,4412.404046,0.482550855,2.556822784,ROU,Romanian Exclusive economic Zone,Romania,0.000688825
5689,20,5488.384166,0.551036953,2.853634561,ROU,Romanian Exclusive economic Zone,Romania,0.000620341
5689,25,6534.287543,0.564643539,3.033834684,ROU,Romanian Exclusive economic Zone,Romania,0.000550707
5690,5,410730.4698,11.86531895,20.31573774,RUS,Russian Exclusive economic Zone,Russia,7.84E-05
5690,10,666981.8676,20.03421542,30.0987291,RUS,Russian Exclusive economic Zone,Russia,7.52E-05
5690,15,903024.5261,25.8287891,36.5933569,RUS,Russian Exclusive economic Zone,Russia,6.91E-05
5690,20,1120004.654,30.30100246,41.55393966,RUS,Russian Exclusive economic Zone,Russia,6.42E-05
5690,25,1321757.12,34.81586323,46.37192988,RUS,Russian Exclusive economic Zone,Russia,6.14E-05
26518,5,167.9151958,0,0.003118975,BES,Saba Exclusive Economic Zone,Netherlands,1.86E-05
26518,10,488.4821665,0,0.013339215,BES,Saba Exclusive Economic Zone,Netherlands,2.73E-05
26518,15,946.4232179,0,0.027242895,BES,Saba Exclusive Economic Zone,Netherlands,2.88E-05
26518,20,1453.615557,0,0.043971104,BES,Saba Exclusive Economic Zone,Netherlands,3.02E-05
26518,25,1933.834106,0,0.057257573,BES,Saba Exclusive Economic Zone,Netherlands,2.96E-05
8413,5,825.9659886,0.012777193,0.211532218,KNA,Saint Kitts and Nevis Exclusive Economic Zone,Saint Kitts and Nevis,0.000271572
8413,10,1561.407864,0.020063167,0.279449542,KNA,Saint Kitts and Nevis Exclusive Economic Zone,Saint Kitts and Nevis,0.000191822
8413,15,2354.599369,0.020063167,0.323360309,KNA,Saint Kitts and Nevis Exclusive Economic Zone,Saint Kitts and Nevis,0.000145852
8413,20,3077.127367,0.020063167,0.388590547,KNA,Saint Kitts and Nevis Exclusive Economic Zone,Saint Kitts and Nevis,0.000132804
8413,25,3758.433349,0.020063167,0.410818454,KNA,Saint Kitts and Nevis Exclusive Economic Zone,Saint Kitts and Nevis,0.000114644
8416,5,802.5175521,0.005033557,0.131202561,LCA,Saint Lucia Exclusive Economic Zone,Saint Lucia,0.000169761
8416,10,1602.644938,0.009996336,0.228163713,LCA,Saint Lucia Exclusive Economic Zone,Saint Lucia,0.000148604
8416,15,2552.256243,0.012496336,0.332757914,LCA,Saint Lucia Exclusive Economic Zone,Saint Lucia,0.000135274
8416,20,3582.225682,0.016486649,0.491578281,LCA,Saint Lucia Exclusive Economic Zone,Saint Lucia,0.000141829
8416,25,4540.46279,0.018294967,0.569090725,LCA,Saint Lucia Exclusive Economic Zone,Saint Lucia,0.000129367
8421,5,1611.331966,0.00493219,0.197810846,VCT,Saint Vincent and the Grenadines Exclusive Economic Zone,Saint Vincent and the Grenadines,0.000125823
8421,10,3037.666006,0.01724174,0.391494569,VCT,Saint Vincent and the Grenadines Exclusive Economic Zone,Saint Vincent and the Grenadines,0.000134556
8421,15,4437.38391,0.027168826,0.55306854,VCT,Saint Vincent and the Grenadines Exclusive Economic Zone,Saint Vincent and the Grenadines,0.000130761
8421,20,5888.506071,0.032181358,0.670213842,VCT,Saint Vincent and the Grenadines Exclusive Economic Zone,Saint Vincent and the Grenadines,0.000119282
8421,25,7253.281756,0.034687623,0.750915737,VCT,Saint Vincent and the Grenadines Exclusive Economic Zone,Saint Vincent and the Grenadines,0.00010831
48952,5,302.4574149,0,0.033938032,BLM,Saint-Barthélemy Exclusive Economic Zone,France,0.000112208
48952,10,725.657491,0,0.078405383,BLM,Saint-Barthélemy Exclusive Economic Zone,France,0.000108047
48952,15,1177.07623,0,0.106867578,BLM,Saint-Barthélemy Exclusive Economic Zone,France,9.08E-05
48952,20,1707.172272,0,0.149043584,BLM,Saint-Barthélemy Exclusive Economic Zone,France,8.73E-05
48952,25,2204.388859,0,0.184383893,BLM,Saint-Barthélemy Exclusive Economic Zone,France,8.36E-05
8495,5,302.1543236,0,0.043205584,MAF,Saint-Martin Exclusive Economic Zone,France,0.000142992
8495,10,487.2099659,0,0.046923045,MAF,Saint-Martin Exclusive Economic Zone,France,9.63E-05
8495,15,644.1696638,0,0.056214454,MAF,Saint-Martin Exclusive Economic Zone,France,8.73E-05
8495,20,788.2729314,0,0.0620883,MAF,Saint-Martin Exclusive Economic Zone,France,7.88E-05
8495,25,934.7612647,0,0.065372493,MAF,Saint-Martin Exclusive Economic Zone,France,6.99E-05
8494,5,908.7740924,0.078014184,0.175308433,SPM,Saint-Pierre and Miquelon Exclusive Economic Zone,France,0.000278752
8494,10,1718.12381,0.09929078,0.304888344,SPM,Saint-Pierre and Miquelon Exclusive Economic Zone,France,0.000235244
8494,15,2467.872568,0.113475177,0.409137793,SPM,Saint-Pierre and Miquelon Exclusive Economic Zone,France,0.000211767
8494,20,3202.9194,0.127659574,0.461192665,SPM,Saint-Pierre and Miquelon Exclusive Economic Zone,France,0.000183849
8494,25,3852.753194,0.127659574,0.503564424,SPM,Saint-Pierre and Miquelon Exclusive Economic Zone,France,0.000163837
8445,5,2583.582951,0.035460993,0.180162121,WSM,Samoan Exclusive Economic Zone,Samoa,8.35E-05
8445,10,4757.914525,0.174149979,0.477870991,WSM,Samoan Exclusive Economic Zone,Samoa,0.000137039
8445,15,7042.362592,0.233869376,0.77916431,WSM,Samoan Exclusive Economic Zone,Samoa,0.000143849
8445,20,9441.673668,0.271763459,0.960077359,WSM,Samoan Exclusive Economic Zone,Samoa,0.000130468
8445,25,11994.15512,0.339163726,1.074580788,WSM,Samoan Exclusive Economic Zone,Samoa,0.000117869
8397,5,1454.89406,0.030821918,0.05821521,STP,Sao Tome and Principe Exclusive Economic Zone,Sao Tome and Principe,6.12E-05
8397,10,3108.079623,0.036514149,0.118133384,STP,Sao Tome and Principe Exclusive Economic Zone,Sao Tome and Principe,4.98E-05
8397,15,5093.864879,0.039938807,0.129878503,STP,Sao Tome and Principe Exclusive Economic Zone,Sao Tome and Principe,3.33E-05
8397,20,7346.965193,0.046776433,0.160694688,STP,Sao Tome and Principe Exclusive Economic Zone,Sao Tome and Principe,2.82E-05
8397,25,9888.3199,0.046776433,0.190445015,STP,Sao Tome and Principe Exclusive Economic Zone,Sao Tome and Principe,2.40E-05
8356,5,34365.29629,0.6082379,13.37414675,SAU,Saudi Arabian Exclusive Economic Zone,Saudi Arabia,0.000406875
8356,10,54565.21376,1.4578508,25.33452218,SAU,Saudi Arabian Exclusive Economic Zone,Saudi Arabia,0.000491016
8356,15,70565.60682,2.11799474,32.46079025,SAU,Saudi Arabian Exclusive Economic Zone,Saudi Arabia,0.000490023
8356,20,84183.19464,2.634138582,38.35633321,SAU,Saudi Arabian Exclusive Economic Zone,Saudi Arabia,0.00048692
8356,25,96677.3633,3.114448573,43.69874882,SAU,Saudi Arabian Exclusive Economic Zone,Saudi Arabia,0.000484221
8371,5,3802.624489,1.291479029,3.035389923,SEN,Senegalese Exclusive Economic Zone,Senegal,0.001137864
8371,10,6199.908688,2.026975717,5.716770345,SEN,Senegalese Exclusive Economic Zone,Senegal,0.00124901
8371,15,8579.226438,2.777924945,12.1158482,SEN,Senegalese Exclusive Economic Zone,Senegal,0.001736028
8371,20,10918.13406,4.28781457,19.19034792,SEN,Senegalese Exclusive Economic Zone,Senegal,0.002150382
8371,25,13290.65117,6.08866457,25.3805993,SEN,Senegalese Exclusive Economic Zone,Senegal,0.002367774
8390,5,4328.690639,0.358618863,2.225597391,SLE,Sierra Leonian Exclusive Economic Zone,Sierra Leone,0.000596997
8390,10,6766.382112,0.384934652,4.047557942,SLE,Sierra Leonian Exclusive Economic Zone,Sierra Leone,0.000655076
8390,15,9037.055456,0.46388202,6.393204154,SLE,Sierra Leonian Exclusive Economic Zone,Sierra Leone,0.000758774
8390,20,11129.73276,0.542829389,8.789642941,SLE,Sierra Leonian Exclusive Economic Zone,Sierra Leone,0.000838517
8390,25,13151.76779,0.661890305,11.29974476,SLE,Sierra Leonian Exclusive Economic Zone,Sierra Leone,0.000909508
8485,5,794.4979764,0.302441048,0.5995228,SGP,Singaporean Exclusive Economic Zone,Singapore,0.001135263
8485,10,1033.468412,0.563246779,1.19348653,SGP,Singaporean Exclusive Economic Zone,Singapore,0.001699842
8485,15,1053.177724,0.590738187,1.242242365,SGP,Singaporean Exclusive Economic Zone,Singapore,0.001740429
8485,20,1053.177724,0.590738187,1.242242365,SGP,Singaporean Exclusive Economic Zone,Singapore,0.001740429
8485,25,1053.177724,0.590738187,1.242242365,SGP,Singaporean Exclusive Economic Zone,Singapore,0.001740429
26526,5,220.9328051,0,0.027688388,BES,Sint-Eustatius Exclusive Economic Zone,Netherlands,0.000125325
26526,10,498.2445248,0,0.070531633,BES,Sint-Eustatius Exclusive Economic Zone,Netherlands,0.00014156
26526,15,858.9385445,0,0.076233822,BES,Sint-Eustatius Exclusive Economic Zone,Netherlands,8.88E-05
26526,20,1180.845429,0,0.087079464,BES,Sint-Eustatius Exclusive Economic Zone,Netherlands,7.37E-05
26526,25,1379.475766,0,0.087148174,BES,Sint-Eustatius Exclusive Economic Zone,Netherlands,6.32E-05
21803,5,155.8372475,0,0.049215864,SXM,Sint-Maarten Exclusive Economic Zone,Netherlands,0.000315816
21803,10,285.9327641,0,0.066215561,SXM,Sint-Maarten Exclusive Economic Zone,Netherlands,0.000231577
21803,15,386.7527373,0,0.075583167,SXM,Sint-Maarten Exclusive Economic Zone,Netherlands,0.00019543
21803,20,501.6685888,0,0.108393769,SXM,Sint-Maarten Exclusive Economic Zone,Netherlands,0.000216066
21803,25,563.8214997,0,0.114627017,SXM,Sint-Maarten Exclusive Economic Zone,Netherlands,0.000203304
5692,5,148.4028165,0.076908969,0.077226812,SVN,Slovenian Exclusive Economic Zone,Slovenia,0.001038631
5692,10,182.0328132,0.082558687,0.095940588,SVN,Slovenian Exclusive Economic Zone,Slovenia,0.000980588
5692,15,182.0328132,0.082558687,0.095940588,SVN,Slovenian Exclusive Economic Zone,Slovenia,0.000980588
5692,20,182.0328132,0.082558687,0.095940588,SVN,Slovenian Exclusive Economic Zone,Slovenia,0.000980588
5692,25,182.0328132,0.082558687,0.095940588,SVN,Slovenian Exclusive Economic Zone,Slovenia,0.000980588
8314,5,36435.04716,0.770616051,1.999619987,SLB,Solomon Islands Exclusive Economic Zone,Solomon Islands,7.60E-05
8314,10,65145.58501,1.067817939,3.517654422,SLB,Solomon Islands Exclusive Economic Zone,Solomon Islands,7.04E-05
8314,15,95114.77885,1.562840093,4.825206869,SLB,Solomon Islands Exclusive Economic Zone,Solomon Islands,6.72E-05
8314,20,125617.4603,1.747211468,5.647415503,SLB,Solomon Islands Exclusive Economic Zone,Solomon Islands,5.89E-05
8314,25,155474.8702,1.926610595,6.240458691,SLB,Solomon Islands Exclusive Economic Zone,Solomon Islands,5.25E-05
8350,5,20715.19056,0.101688414,4.0502308,SOM,Somali Exclusive Economic Zone,Federal Republic of Somalia,0.000200429
8350,10,36039.6373,0.172242332,5.876223086,SOM,Somali Exclusive Economic Zone,Federal Republic of Somalia,0.000167828
8350,15,51259.7864,0.264965721,7.439014532,SOM,Somali Exclusive Economic Zone,Federal Republic of Somalia,0.000150293
8350,20,66513.50571,0.304407991,8.66905046,SOM,Somali Exclusive Economic Zone,Federal Republic of Somalia,0.000134912
8350,25,81689.14149,0.349637111,9.717824513,SOM,Somali Exclusive Economic Zone,Federal Republic of Somalia,0.000123241
8396,5,18517.39773,4.337539434,6.674309545,ZAF,South African Exclusive Economic Zone,South Africa,0.000594676
8396,10,32447.75923,7.866788075,9.191500857,ZAF,South African Exclusive Economic Zone,South Africa,0.000525715
8396,15,46214.38583,10.66710225,10.73668217,ZAF,South African Exclusive Economic Zone,South Africa,0.000463141
8396,20,59593.03716,12.99884248,12.47215391,ZAF,South African Exclusive Economic Zone,South Africa,0.000427416
8396,25,72904.57988,15.11211497,13.8734736,ZAF,South African Exclusive Economic Zone,South Africa,0.000397583
8327,5,32387.13396,70.6844295,121.2784033,KOR,South Korean Exclusive Economic Zone,South Korea,0.005927132
8327,10,47465.89631,111.8926773,191.089894,KOR,South Korean Exclusive Economic Zone,South Korea,0.006383163
8327,15,61198.81731,143.6416469,242.3523322,KOR,South Korean Exclusive Economic Zone,South Korea,0.006307213
8327,20,73870.10668,169.4159646,284.2433889,KOR,South Korean Exclusive Economic Zone,South Korea,0.006141312
8327,25,85873.39984,193.3081418,319.7913306,KOR,South Korean Exclusive Economic Zone,South Korea,0.005975069
5693,5,22946.74714,31.24952895,11.80506313,ESP,Spanish Exclusive Economic Zone,Spain,0.001876283
5693,10,39467.8803,57.61538843,19.2998707,ESP,Spanish Exclusive Economic Zone,Spain,0.001948806
5693,15,55833.18339,79.90061657,25.21325448,ESP,Spanish Exclusive Economic Zone,Spain,0.001882642
5693,20,72329.66023,96.86263757,29.39096312,ESP,Spanish Exclusive Economic Zone,Spain,0.00174553
5693,25,88909.57744,112.3050419,33.19694482,ESP,Spanish Exclusive Economic Zone,Spain,0.001636516
8364,5,7683.750077,1.088724478,1.202617537,,Spanish Exclusive Economic Zone (Canary Islands),Spain,0.000298206
8364,10,14651.66987,1.690503046,2.028358061,,Spanish Exclusive Economic Zone (Canary Islands),Spain,0.000253818
8364,15,22438.05841,2.124109551,2.66191129,,Spanish Exclusive Economic Zone (Canary Islands),Spain,0.000213299
8364,20,30730.04309,2.514854807,3.252073199,,Spanish Exclusive Economic Zone (Canary Islands),Spain,0.000187664
8364,25,39745.67415,2.850709141,3.919337547,,Spanish Exclusive Economic Zone (Canary Islands),Spain,0.000170334
8346,5,10596.14834,0.289288663,2.126402396,LKA,Sri Lankan Exclusive Economic Zone,Sri Lanka,0.000227978
8346,10,17370.81148,0.467562014,4.770868224,LKA,Sri Lankan Exclusive Economic Zone,Sri Lanka,0.000301565
8346,15,23964.58877,0.59316183,7.654140421,LKA,Sri Lankan Exclusive Economic Zone,Sri Lanka,0.000344145
8346,20,30430.91595,0.744065289,10.17368891,LKA,Sri Lankan Exclusive Economic Zone,Sri Lanka,0.000358772
8346,25,36573.16543,1.130449536,12.70601581,LKA,Sri Lankan Exclusive Economic Zone,Sri Lanka,0.000378323
8355,5,7066.932727,0,0.515453143,SDN,Sudanese Exclusive Economic Zone,Sudan,7.29E-05
8355,10,13171.38802,0,0.743259284,SDN,Sudanese Exclusive Economic Zone,Sudan,5.64E-05
8355,15,18744.80174,0,0.943774153,SDN,Sudanese Exclusive Economic Zone,Sudan,5.03E-05
8355,20,23026.91108,0,1.062330671,SDN,Sudanese Exclusive Economic Zone,Sudan,4.61E-05
8355,25,26423.51264,0,1.211204956,SDN,Sudanese Exclusive Economic Zone,Sudan,4.58E-05
8461,5,2828.382078,0,0.368969441,SUR,Surinamese Exclusive Economic Zone,Suriname,0.000130452
8461,10,4781.523013,0.005747126,0.920289941,SUR,Surinamese Exclusive Economic Zone,Suriname,0.00019367
8461,15,6651.183577,0.022988506,1.580789791,SUR,Surinamese Exclusive Economic Zone,Suriname,0.000241127
8461,20,8491.284547,0.044072376,2.396230987,SUR,Surinamese Exclusive Economic Zone,Suriname,0.000287389
8461,25,10304.28118,0.066406737,4.091005789,SUR,Surinamese Exclusive Economic Zone,Suriname,0.000403465
33181,5,32393.55435,0.412711278,3.247488577,SJM,Svalbard Exclusive Economic Zone,Norway,0.000112992
33181,10,50119.90969,0.504555616,4.02491065,SJM,Svalbard Exclusive Economic Zone,Norway,9.04E-05
33181,15,65692.51257,0.555703234,4.492005559,SJM,Svalbard Exclusive Economic Zone,Norway,7.68E-05
33181,20,80179.05104,0.607985946,4.678479837,SJM,Svalbard Exclusive Economic Zone,Norway,6.59E-05
33181,25,94964.18054,0.778031588,4.823561533,SJM,Svalbard Exclusive Economic Zone,Norway,5.90E-05
5694,5,35946.96767,2.931834887,3.679165692,SWE,Swedish Exclusive Economic Zone,Sweden,0.00018391
5694,10,51283.27371,7.345838749,6.158576044,SWE,Swedish Exclusive Economic Zone,Sweden,0.00026333
5694,15,65135.30778,11.3138116,8.189511131,SWE,Swedish Exclusive Economic Zone,Sweden,0.000299428
5694,20,78400.11437,15.07645177,9.931907165,SWE,Swedish Exclusive Economic Zone,Sweden,0.000318984
5694,25,90656.86902,18.19626728,11.40341204,SWE,Swedish Exclusive Economic Zone,Sweden,0.000326502
8373,5,1063.51683,0,0.892695934,SYR,Syrian Exclusive Economic Zone,Syria,0.000839381
8373,10,1947.141988,0,1.329630431,SYR,Syrian Exclusive Economic Zone,Syria,0.000682863
8373,15,2822.773725,0,1.649228179,SYR,Syrian Exclusive Economic Zone,Syria,0.000584258
8373,20,3692.137464,0.014655172,1.850601954,SYR,Syrian Exclusive Economic Zone,Syria,0.000505197
8373,25,4523.970031,0.090160653,2.133724509,SYR,Syrian Exclusive Economic Zone,Syria,0.000491578
8321,5,8838.02033,13.82524023,9.124861292,TWN,Taiwanese Exclusive Economic Zone,Taiwan,0.002596747
8321,10,16908.77436,32.77326251,21.15612437,TWN,Taiwanese Exclusive Economic Zone,Taiwan,0.003189432
8321,15,25514.13404,48.16220346,31.1574145,TWN,Taiwanese Exclusive Economic Zone,Taiwan,0.00310885
8321,20,34446.78849,57.94968317,39.69753766,TWN,Taiwanese Exclusive Economic Zone,Taiwan,0.002834726
8321,25,43396.78882,64.91409004,46.83065347,TWN,Taiwanese Exclusive Economic Zone,Taiwan,0.002574954
8479,5,11783.89753,0.135940723,0.990573529,TZA,Tanzanian Exclusive Economic Zone,Tanzania,9.56E-05
8479,10,19398.6732,0.140818772,1.65328936,TZA,Tanzanian Exclusive Economic Zone,Tanzania,9.25E-05
8479,15,26681.3887,0.146806796,2.193957508,TZA,Tanzanian Exclusive Economic Zone,Tanzania,8.77E-05
8479,20,33116.79148,0.14984631,2.515629317,TZA,Tanzanian Exclusive Economic Zone,Tanzania,8.05E-05
8479,25,38673.65111,0.152193727,2.701172596,TZA,Tanzanian Exclusive Economic Zone,Tanzania,7.38E-05
8332,5,27832.64364,1.64062423,39.33023702,THA,Thailand Exclusive Economic Zone,Thailand,0.001472043
8332,10,45810.7108,4.50629364,157.5911455,THA,Thailand Exclusive Economic Zone,Thailand,0.003538418
8332,15,61614.00941,6.425240705,284.8126168,THA,Thailand Exclusive Economic Zone,Thailand,0.004726812
8332,20,76488.62602,7.574960404,396.7377766,THA,Thailand Exclusive Economic Zone,Thailand,0.00528592
8332,25,90754.53194,8.435153574,502.5422404,THA,Thailand Exclusive Economic Zone,Thailand,0.005630324
8392,5,323.3998623,0.115942029,0.50176198,TGO,Togolese Exclusive Economic Zone,Togo,0.001910032
8392,10,574.5482257,0.155797101,0.706077877,TGO,Togolese Exclusive Economic Zone,Togo,0.001500092
8392,15,824.4920976,0.351449275,0.891089358,TGO,Togolese Exclusive Economic Zone,Togo,0.001507035
8392,20,1074.456079,0.402173913,1.005073042,TGO,Togolese Exclusive Economic Zone,Togo,0.00130973
8392,25,1318.312726,0.402173913,1.056270743,TGO,Togolese Exclusive Economic Zone,Togo,0.001106296
8448,5,5270.67477,0,0.0385198,TON,Tongan Exclusive Economic Zone,Tonga,7.31E-06
8448,10,12098.12943,0,0.067777522,TON,Tongan Exclusive Economic Zone,Tonga,5.60E-06
8448,15,19651.04974,0,0.107671857,TON,Tongan Exclusive Economic Zone,Tonga,5.48E-06
8448,20,28267.95785,0,0.205946871,TON,Tongan Exclusive Economic Zone,Tonga,7.29E-06
8448,25,38029.80563,0.007604563,0.324587783,TON,Tongan Exclusive Economic Zone,Tonga,8.74E-06
8420,5,3652.654541,0.058279674,4.766481759,TTO,Trinidad and Tobago Exclusive Economic Zone,Trinidad and Tobago,0.001320892
8420,10,6720.145096,0.115517774,7.633725516,TTO,Trinidad and Tobago Exclusive Economic Zone,Trinidad and Tobago,0.001153136
8420,15,9584.370261,0.144251111,8.788348711,TTO,Trinidad and Tobago Exclusive Economic Zone,Trinidad and Tobago,0.000931997
8420,20,12363.34767,0.173705508,9.649139525,TTO,Trinidad and Tobago Exclusive Economic Zone,Trinidad and Tobago,0.000794513
8420,25,14854.98335,0.19876605,10.17900989,TTO,Trinidad and Tobago Exclusive Economic Zone,Trinidad and Tobago,0.000698606
8366,5,8890.195793,0.164822113,10.35829673,TUN,Tunisian Exclusive Economic Zone,Tunisia,0.001183677
8366,10,15251.52846,0.283181869,22.81948551,TUN,Tunisian Exclusive Economic Zone,Tunisia,0.001514777
8366,15,21346.27431,0.4376848,33.4903374,TUN,Tunisian Exclusive Economic Zone,Tunisia,0.001589412
8366,20,27293.80356,0.568659488,44.39578316,TUN,Tunisian Exclusive Economic Zone,Tunisia,0.001647423
8366,25,33341.16955,0.93814775,53.91805258,TUN,Tunisian Exclusive Economic Zone,Tunisia,0.001645299
5697,5,33985.81073,33.1858277,76.34265766,TUR,Turkish Exclusive Economic Zone,Turkey,0.003222771
5697,10,53597.44472,52.64917503,115.7063071,TUR,Turkish Exclusive Economic Zone,Turkey,0.00314111
5697,15,68734.5614,60.75008907,135.4599371,TUR,Turkish Exclusive Economic Zone,Turkey,0.002854605
5697,20,81671.46628,63.76157949,145.2471904,TUR,Turkish Exclusive Economic Zone,Turkey,0.002559141
5697,25,93072.1696,65.28611468,150.525561,TUR,Turkish Exclusive Economic Zone,Turkey,0.002318756
8405,5,3329.65851,0,0.082133795,TCA,Turks and Caicos Exclusive Economic Zone,United Kingdom,2.47E-05
8405,10,6331.771055,0,0.145398008,TCA,Turks and Caicos Exclusive Economic Zone,United Kingdom,2.30E-05
8405,15,9505.990723,0,0.199078997,TCA,Turks and Caicos Exclusive Economic Zone,United Kingdom,2.09E-05
8405,20,12698.74216,0,0.240885726,TCA,Turks and Caicos Exclusive Economic Zone,United Kingdom,1.90E-05
8405,25,15333.23338,0,0.296048494,TCA,Turks and Caicos Exclusive Economic Zone,United Kingdom,1.93E-05
8360,5,10311.85288,0.172290042,6.223032719,ARE,United Arab Emirates Exclusive Economic Zone,United Arab Emirates,0.000620191
8360,10,17484.8442,0.671691689,15.54595436,ARE,United Arab Emirates Exclusive Economic Zone,United Arab Emirates,0.000927526
8360,15,23890.14874,1.167064689,26.5492607,ARE,United Arab Emirates Exclusive Economic Zone,United Arab Emirates,0.001160157
8360,20,29813.02105,1.475918704,37.97613613,ARE,United Arab Emirates Exclusive Economic Zone,United Arab Emirates,0.001323316
8360,25,34935.73628,1.808620621,50.21040842,ARE,United Arab Emirates Exclusive Economic Zone,United Arab Emirates,0.001488992
5696,5,57284.81429,19.78791512,25.76484301,GBR,United Kingdom Exclusive Economic Zone,United Kingdom,0.000795198
5696,10,90069.91702,38.59436793,42.06497117,GBR,United Kingdom Exclusive Economic Zone,United Kingdom,0.000895519
5696,15,119272.5525,55.30266397,54.39838077,GBR,United Kingdom Exclusive Economic Zone,United Kingdom,0.000919751
5696,20,146594.1121,69.74829081,64.23644833,GBR,United Kingdom Exclusive Economic Zone,United Kingdom,0.000913984
5696,25,171842.1873,83.50002821,72.36111592,GBR,United Kingdom Exclusive Economic Zone,United Kingdom,0.000907002
8456,5,191520.5851,37.57607658,179.2286946,USA,United States Exclusive Economic Zone,United States,0.001132018
8456,10,249009.2167,64.68882664,261.1172065,USA,United States Exclusive Economic Zone,United States,0.00130841
8456,15,299538.7168,84.95094759,315.1853109,USA,United States Exclusive Economic Zone,United States,0.001335842
8456,20,345696.9892,99.77830633,356.527085,USA,United States Exclusive Economic Zone,United States,0.001319958
8456,25,390323.5596,113.6211476,394.3533859,USA,United States Exclusive Economic Zone,United States,0.001301419
8463,5,166460.8759,22.18096877,51.36556784,,United States Exclusive Economic Zone (Alaska),United States,0.000441825
8463,10,256187.6736,29.74050615,65.80734587,,United States Exclusive Economic Zone (Alaska),United States,0.00037296
8463,15,336555.2663,34.78180782,74.16169874,,United States Exclusive Economic Zone (Alaska),United States,0.000323702
8463,20,411918.9009,38.97786081,79.35687789,,United States Exclusive Economic Zone (Alaska),United States,0.000287277
8463,25,484781.9731,43.2854316,83.19592653,,United States Exclusive Economic Zone (Alaska),United States,0.000260904
8453,5,11073.24283,0.372528737,1.671317961,,United States Exclusive Economic Zone (Hawaii),United States,0.000184575
8453,10,21137.45561,0.809148475,2.927657597,,United States Exclusive Economic Zone (Hawaii),United States,0.000176786
8453,15,32551.8763,1.209392875,3.511767123,,United States Exclusive Economic Zone (Hawaii),United States,0.000145035
8453,20,45215.88604,1.544053782,3.9108271,,United States Exclusive Economic Zone (Hawaii),United States,0.000120641
8453,25,58903.11122,1.791661771,4.149963856,,United States Exclusive Economic Zone (Hawaii),United States,0.000100871
8467,5,4668.631508,0.083916084,0.009396792,URY,Uruguayan Exclusive Economic Zone,Uruguay,2.00E-05
8467,10,7489.032516,0.251040487,0.025405343,URY,Uruguayan Exclusive Economic Zone,Uruguay,3.69E-05
8467,15,10201.13726,0.728985294,0.153659526,URY,Uruguayan Exclusive Economic Zone,Uruguay,8.65E-05
8467,20,13013.98198,0.999360372,0.165473043,URY,Uruguayan Exclusive Economic Zone,Uruguay,8.95E-05
8467,25,16006.78088,1.209217198,0.244693559,URY,Uruguayan Exclusive Economic Zone,Uruguay,9.08E-05
8313,5,17497.73903,0.02179102,0.328371273,VUT,Vanuatu Exclusive Economic Zone,Vanuatu,2.00E-05
8313,10,32728.59995,0.10017308,0.624601311,VUT,Vanuatu Exclusive Economic Zone,Vanuatu,2.21E-05
8313,15,47618.06605,0.16691413,0.854186365,VUT,Vanuatu Exclusive Economic Zone,Vanuatu,2.14E-05
8313,20,62728.05014,0.179464169,1.046075035,VUT,Vanuatu Exclusive Economic Zone,Vanuatu,1.95E-05
8313,25,78322.4415,0.221341716,1.208975738,VUT,Vanuatu Exclusive Economic Zone,Vanuatu,1.83E-05
8433,5,28181.04608,0.325882031,9.354054422,VEN,Venezuelan Exclusive Economic Zone,Venezuela,0.000343491
8433,10,46155.07041,0.514894205,16.50165382,VEN,Venezuelan Exclusive Economic Zone,Venezuela,0.000368682
8433,15,63240.41748,0.683668671,21.76351553,VEN,Venezuelan Exclusive Economic Zone,Venezuela,0.00035495
8433,20,80744.4596,0.865248398,25.88509546,VEN,Venezuelan Exclusive Economic Zone,Venezuela,0.000331296
8433,25,98552.90564,1.099137196,29.23023576,VEN,Venezuelan Exclusive Economic Zone,Venezuela,0.000307747
8484,5,29538.21499,3.806086337,102.7801273,VNM,Vietnamese Exclusive Economic Zone,Vietnam,0.003608418
8484,10,48254.98591,7.596226382,209.7929171,VNM,Vietnamese Exclusive Economic Zone,Vietnam,0.004505009
8484,15,66295.0146,10.63145345,299.2378292,VNM,Vietnamese Exclusive Economic Zone,Vietnam,0.004674096
